"Distance","Diameter","RAS_R","RAS_A","RAS_S"
2.68611,1.54696,23.0756,10.4923,-7.29124
2.73904,1.5463,23.0764,10.5432,-7.27653
2.77614,1.54722,23.0795,10.5785,-7.26553
2.77623,1.54722,23.0795,10.5786,-7.2655
2.79962,1.54833,23.0821,10.6008,-7.25892
2.79968,1.54833,23.0821,10.6009,-7.2589
2.81481,1.54935,23.0837,10.6153,-7.25448
2.8149,1.54935,23.0837,10.6154,-7.25445
2.82531,1.55,23.0846,10.6252,-7.25127
2.84224,1.55121,23.0865,10.6413,-7.24611
2.8429,1.55125,23.0866,10.6419,-7.24593
2.85326,1.55199,23.0878,10.6518,-7.243
2.85329,1.55199,23.0878,10.6518,-7.24299
2.86058,1.55246,23.0885,10.6587,-7.24085
2.87631,1.55301,23.0895,10.6737,-7.23613
2.89134,1.55332,23.0912,10.6878,-7.23114
2.89446,1.55345,23.0915,10.6907,-7.23014
2.92087,1.5545,23.094,10.7158,-7.22217
2.92088,1.5545,23.094,10.7158,-7.22216
2.92398,1.55459,23.0942,10.7187,-7.22117
2.94219,1.55525,23.0964,10.7357,-7.21508
2.96903,1.55692,23.1001,10.7609,-7.20643
2.97142,1.55713,23.1004,10.7631,-7.20569
3.01796,1.5627,23.1095,10.8061,-7.19035
3.05085,1.56751,23.1153,10.8371,-7.1812
3.06445,1.56872,23.1153,10.8505,-7.17877
3.08997,1.57202,23.1189,10.875,-7.1725
3.11079,1.5733,23.1199,10.8952,-7.16746
3.12976,1.57419,23.121,10.9137,-7.16349
3.14253,1.57465,23.1222,10.926,-7.1601
3.15929,1.57537,23.1245,10.9419,-7.15542
3.20996,1.57856,23.1319,10.9904,-7.14303
3.21029,1.57859,23.132,10.9908,-7.14295
3.23056,1.58053,23.1361,11.01,-7.13795
3.23061,1.58053,23.1361,11.01,-7.13793
3.24368,1.58168,23.1386,11.0224,-7.13447
3.27728,1.58402,23.147,11.0537,-7.12578
3.28175,1.58399,23.1477,11.0581,-7.12522
3.32992,1.585,23.1596,11.1028,-7.11177
3.33478,1.5852,23.1608,11.1073,-7.11025
3.38931,1.5872,23.174,11.1582,-7.09586
3.41761,1.58911,23.1811,11.1848,-7.08938
3.42843,1.58932,23.1832,11.1951,-7.08688
3.44069,1.58928,23.1857,11.2068,-7.0842
3.454,1.58898,23.1889,11.2194,-7.08141
3.47241,1.58838,23.1932,11.2368,-7.07707
3.50058,1.58794,23.1997,11.2632,-7.06976
3.52175,1.58807,23.2052,11.2829,-7.0643
3.54576,1.58842,23.2116,11.3053,-7.0587
3.54881,1.58843,23.2125,11.3082,-7.05808
3.57178,1.588,23.2189,11.3299,-7.05405
3.58231,1.58751,23.2221,11.3398,-7.05235
3.59649,1.58675,23.2261,11.3531,-7.04977
3.60253,1.58638,23.2278,11.3588,-7.04868
3.63923,1.5845,23.2395,11.3931,-7.04268
3.64789,1.58376,23.2408,11.4016,-7.04207
3.69303,1.58005,23.2488,11.4457,-7.03684
3.69475,1.57988,23.2492,11.4474,-7.03657
3.73424,1.57651,23.2555,11.4861,-7.03252
3.77649,1.57383,23.2611,11.528,-7.03085
3.78678,1.57337,23.2629,11.5381,-7.03046
3.78859,1.57328,23.2633,11.5399,-7.03041
3.81879,1.57132,23.2666,11.5699,-7.02993
3.83605,1.57054,23.2687,11.587,-7.02983
3.84938,1.56942,23.2721,11.5998,-7.02848
3.85271,1.56912,23.2732,11.603,-7.02809
3.89506,1.56536,23.2855,11.6431,-7.02205
3.90591,1.56465,23.2881,11.6535,-7.02107
3.90598,1.56464,23.2881,11.6536,-7.02106
3.91151,1.56404,23.2894,11.6589,-7.02036
3.95408,1.5585,23.2926,11.7014,-7.02075
4.00095,1.55428,23.3026,11.7472,-7.01972
4.03448,1.55118,23.3124,11.7791,-7.01716
4.05387,1.55007,23.3179,11.7977,-7.01607
4.0574,1.54985,23.3189,11.8011,-7.0158
4.07655,1.54889,23.3246,11.8192,-7.01374
4.10865,1.54527,23.334,11.8497,-7.01053
4.1267,1.54287,23.3394,11.8669,-7.00922
4.16533,1.53717,23.3506,11.9038,-7.00696
4.24556,1.52896,23.368,11.9821,-7.00835
4.27152,1.52872,23.374,12.0074,-7.00753
