"Distance","Diameter","RAS_R","RAS_A","RAS_S"
4.34956,1.66639,3.99565,-11.5216,-34.1084
4.37327,1.66053,3.98396,-11.5024,-34.1008
4.37776,1.65924,3.9817,-11.4989,-34.0992
4.38517,1.65704,3.97769,-11.4932,-34.0967
4.47615,1.63635,3.92965,-11.4214,-34.068
4.53375,1.62859,3.89729,-11.3778,-34.0487
4.57621,1.62249,3.87573,-11.3451,-34.0325
4.57798,1.62212,3.87497,-11.3437,-34.0317
4.62798,1.61192,3.85012,-11.3047,-34.0126
4.67963,1.60054,3.82454,-11.2648,-33.9921
4.74324,1.59003,3.79064,-11.2177,-33.9661
4.74327,1.59003,3.79062,-11.2177,-33.9661
4.74375,1.58998,3.79036,-11.2173,-33.9659
4.77235,1.5852,3.77631,-11.1959,-33.9531
4.77235,1.5852,3.77631,-11.1959,-33.9531
4.77241,1.58519,3.77629,-11.1959,-33.953
4.79982,1.57824,3.75992,-11.1767,-33.9424
4.80598,1.57673,3.7563,-11.1722,-33.9401
4.81883,1.57367,3.74939,-11.1627,-33.9349
4.8283,1.57099,3.74432,-11.1559,-33.9307
4.90561,1.54887,3.70419,-11.1001,-33.8954
4.94003,1.54041,3.68639,-11.0751,-33.8798
4.97879,1.53024,3.66648,-11.0458,-33.864
5.074,1.51074,3.62625,-10.9713,-33.8205
5.08493,1.5085,3.62091,-10.9631,-33.8156
5.08978,1.50742,3.61855,-10.9595,-33.8133
5.097,1.50578,3.61522,-10.9541,-33.8099
5.09701,1.50578,3.61522,-10.9541,-33.8099
5.09812,1.50551,3.61465,-10.9533,-33.8094
5.15344,1.49205,3.58645,-10.9118,-33.7861
5.21099,1.48152,3.55609,-10.8679,-33.7645
5.22327,1.47911,3.54993,-10.8583,-33.76
5.24079,1.47474,3.54166,-10.8442,-33.7538
5.24266,1.47419,3.54078,-10.8426,-33.7532
5.24469,1.47347,3.53992,-10.8409,-33.7526
5.24514,1.4733,3.53972,-10.8405,-33.7524
5.27065,1.46541,3.52604,-10.8209,-33.7437
5.30314,1.45531,3.5099,-10.7954,-33.7316
5.33579,1.4439,3.49526,-10.7688,-33.7196
