"Distance","Diameter","RAS_R","RAS_A","RAS_S"
3.65734,2.45057,14.7735,-26.6804,-11.8544
3.65927,2.45048,14.7719,-26.6806,-11.8533
3.7511,2.44713,14.6941,-26.6865,-11.805
3.75112,2.44713,14.6941,-26.6865,-11.8049
3.75346,2.44705,14.6921,-26.6866,-11.8036
3.84086,2.44389,14.6168,-26.6946,-11.7601
3.91861,2.44641,14.5506,-26.6963,-11.7193
3.93565,2.44713,14.5366,-26.6961,-11.7097
4.03315,2.45191,14.4543,-26.6981,-11.6573
4.04555,2.45256,14.4441,-26.6988,-11.6504
4.05022,2.45277,14.4403,-26.6988,-11.6476
4.07522,2.4532,14.4198,-26.6986,-11.6333
4.11554,2.45349,14.3871,-26.6996,-11.6098
4.12899,2.45367,14.376,-26.6997,-11.6022
4.16426,2.4542,14.3465,-26.7002,-11.5828
4.19611,2.4542,14.3219,-26.6991,-11.5626
4.21328,2.45453,14.3085,-26.6982,-11.552
4.27791,2.45703,14.2557,-26.6974,-11.5147
4.36406,2.46649,14.1788,-26.7029,-11.4761
4.41667,2.4753,14.1318,-26.7045,-11.4527
4.43375,2.47782,14.117,-26.7049,-11.4441
4.48705,2.48624,14.0722,-26.703,-11.4154
4.48712,2.48625,14.0721,-26.703,-11.4153
4.49317,2.48729,14.0669,-26.7029,-11.4123
4.51744,2.49065,14.0464,-26.7023,-11.3993
4.57034,2.49528,14.0032,-26.7009,-11.3688
4.5708,2.49531,14.0028,-26.7009,-11.3686
4.60815,2.49785,13.9716,-26.7012,-11.348
4.66245,2.50348,13.9263,-26.7006,-11.3181
4.68549,2.50648,13.9068,-26.7001,-11.3057
4.73317,2.51396,13.8668,-26.6981,-11.2799
4.76779,2.52085,13.8369,-26.6969,-11.2625
4.77818,2.52299,13.8279,-26.6966,-11.2574
4.80208,2.52835,13.8073,-26.6954,-11.2454
4.8066,2.52927,13.8034,-26.6953,-11.2431
4.8323,2.53449,13.7813,-26.6946,-11.2299
4.85345,2.5389,13.7632,-26.6937,-11.2191
4.86082,2.5402,13.7569,-26.6936,-11.2153
4.87901,2.54326,13.7414,-26.6929,-11.2058
4.91991,2.5496,13.7067,-26.6923,-11.1841
4.92542,2.55045,13.7019,-26.6922,-11.1813
4.92851,2.55082,13.6993,-26.6923,-11.1797
4.94201,2.55241,13.6878,-26.6925,-11.1727
4.98887,2.55886,13.6472,-26.693,-11.1491
5.01434,2.56316,13.6249,-26.6929,-11.137
5.07133,2.57303,13.5752,-26.6918,-11.1091
5.12466,2.58513,13.5277,-26.6902,-11.0848
5.14223,2.58912,13.5124,-26.6892,-11.0763
5.14502,2.58974,13.51,-26.6891,-11.0749
5.14782,2.59029,13.5075,-26.689,-11.0735
5.15753,2.59225,13.4989,-26.6886,-11.069
5.19121,2.59885,13.4695,-26.6864,-11.0528
5.19125,2.59886,13.4694,-26.6864,-11.0528
5.20226,2.60083,13.4599,-26.686,-11.0473
5.23237,2.60577,13.434,-26.6854,-11.032
5.23265,2.60581,13.4338,-26.6853,-11.0318
5.24516,2.60762,13.4228,-26.6849,-11.0258
5.25704,2.6093,13.4125,-26.6843,-11.0199
5.25742,2.60935,13.4122,-26.6843,-11.0197
5.2887,2.61347,13.3853,-26.6834,-11.0038
5.30086,2.615,13.375,-26.6831,-10.9974
5.39315,2.62757,13.2962,-26.6777,-10.9496
5.3982,2.62847,13.2918,-26.6773,-10.9471
5.43626,2.63477,13.2593,-26.6737,-10.9277
5.45816,2.63904,13.2402,-26.6717,-10.9172
5.45851,2.63911,13.2399,-26.6716,-10.9171
5.48718,2.64443,13.2151,-26.6681,-10.903
5.48746,2.64448,13.2148,-26.6681,-10.9029
5.5336,2.65307,13.1752,-26.6637,-10.8797
5.53548,2.65329,13.1736,-26.6636,-10.8788
5.54339,2.65416,13.1667,-26.6633,-10.8749
5.54574,2.65438,13.1646,-26.6631,-10.8738
5.57218,2.65624,13.1422,-26.661,-10.86
5.58795,2.657,13.1285,-26.6602,-10.8521
5.70427,2.6641,13.0283,-26.6491,-10.7941
5.73421,2.66669,13.0029,-26.6449,-10.7788
5.78438,2.66473,12.9594,-26.6373,-10.755
5.81492,2.66395,12.9331,-26.6347,-10.7398
5.88634,2.65836,12.8719,-26.6248,-10.7042
5.88883,2.65814,12.8698,-26.6245,-10.7029
5.94198,2.65266,12.8243,-26.6179,-10.6763
5.98722,2.64859,12.7863,-26.6113,-10.6527
6.06999,2.64002,12.7164,-26.597,-10.6108
6.0729,2.63965,12.7139,-26.5963,-10.6093
6.07555,2.63914,12.7117,-26.5957,-10.608
6.08629,2.63707,12.7028,-26.5936,-10.6024
6.26217,2.61514,12.5526,-26.5663,-10.5151
6.26219,2.61514,12.5526,-26.5663,-10.5151
6.26796,2.61489,12.5476,-26.5654,-10.5123
6.3182,2.61054,12.5045,-26.5556,-10.4884
6.34746,2.60716,12.4787,-26.5508,-10.4754
6.37183,2.60486,12.4576,-26.5465,-10.464
6.50999,2.59719,12.3396,-26.5247,-10.3956
6.55772,2.59818,12.298,-26.5169,-10.3735
6.58872,2.59913,12.2715,-26.5117,-10.3584
6.60901,2.59915,12.254,-26.5073,-10.3491
6.67322,2.59925,12.1987,-26.4952,-10.3187
6.72989,2.59779,12.1496,-26.486,-10.2919
6.77453,2.59686,12.1118,-26.4778,-10.2696
6.85125,2.59204,12.0468,-26.466,-10.2305
6.92026,2.59096,11.9893,-26.4523,-10.1951
6.95093,2.59062,11.9631,-26.4463,-10.1803
7.01205,2.59001,11.9122,-26.4345,-10.1485
7.05273,2.58964,11.8777,-26.4278,-10.1281
7.11294,2.58909,11.8274,-26.4139,-10.0979
7.14193,2.58842,11.804,-26.4076,-10.0821
7.21948,2.58787,11.7397,-26.3935,-10.041
7.23951,2.58751,11.7235,-26.3892,-10.03
7.24791,2.58719,11.7169,-26.3886,-10.025
7.2663,2.58665,11.702,-26.3871,-10.0142
7.34451,2.58623,11.6367,-26.3741,-9.97319
7.37009,2.58662,11.6148,-26.3694,-9.96087
7.39483,2.58674,11.5939,-26.3646,-9.94851
7.41795,2.58657,11.5748,-26.36,-9.9364
7.4396,2.58621,11.5566,-26.3556,-9.92547
7.44153,2.58609,11.555,-26.3551,-9.92445
7.4507,2.58532,11.5474,-26.3531,-9.91971
7.45112,2.58528,11.5471,-26.353,-9.9195
7.47451,2.5825,11.5273,-26.3473,-9.9084
7.51336,2.57706,11.4955,-26.3393,-9.88754
7.55726,2.57208,11.4592,-26.3305,-9.86447
7.56714,2.57088,11.4509,-26.3283,-9.85965
7.63684,2.56271,11.3936,-26.3146,-9.82244
7.72894,2.55158,11.3172,-26.2936,-9.77553
7.74972,2.54889,11.2997,-26.2873,-9.76614
7.82365,2.54078,11.2382,-26.2671,-9.7305
7.83305,2.53981,11.2306,-26.2653,-9.72522
7.83457,2.53965,11.2294,-26.265,-9.72433
7.89822,2.53275,11.178,-26.251,-9.68946
7.89906,2.53265,11.1774,-26.251,-9.68894
7.90975,2.52998,11.1684,-26.2498,-9.68324
7.91884,2.52761,11.1608,-26.2488,-9.67832
7.98679,2.51136,11.1035,-26.2362,-9.6441
8.00025,2.50836,11.0923,-26.2344,-9.6369
8.08914,2.49296,11.0182,-26.2111,-9.59356
8.10278,2.49105,11.0067,-26.2077,-9.58712
8.17082,2.48197,10.9506,-26.1856,-9.55563
8.17143,2.4819,10.9501,-26.1854,-9.55537
8.19678,2.47838,10.9292,-26.1771,-9.54373
8.2268,2.47338,10.9038,-26.1677,-9.53066
8.23692,2.47155,10.8952,-26.1642,-9.52666
8.32676,2.456,10.8199,-26.1444,-9.48176
8.34133,2.45369,10.808,-26.1399,-9.47475
8.39653,2.4463,10.7623,-26.1244,-9.44788
8.40075,2.44581,10.7588,-26.1233,-9.44587
8.44584,2.44134,10.7208,-26.1106,-9.42515
8.46859,2.439,10.7022,-26.103,-9.41454
8.53082,2.43204,10.6498,-26.0884,-9.38422
8.55709,2.42857,10.6281,-26.0834,-9.37023
8.61366,2.42145,10.5805,-26.0735,-9.34135
8.67141,2.41479,10.5327,-26.0559,-9.31411
8.70764,2.411,10.5021,-26.0445,-9.29851
8.77218,2.40141,10.448,-26.0296,-9.26668
8.80943,2.39646,10.4161,-26.0215,-9.24922
8.89299,2.38748,10.3461,-26.0037,-9.2071
8.90899,2.386,10.3331,-26.0006,-9.19843
8.99882,2.37891,10.2579,-25.9831,-9.15241
9.00714,2.37829,10.2509,-25.9825,-9.14795
9.02199,2.37662,10.2386,-25.9812,-9.13974
9.03917,2.37445,10.224,-25.9794,-9.13088
9.10046,2.36773,10.1721,-25.9662,-9.10116
9.10162,2.36764,10.1711,-25.9659,-9.10062
9.16192,2.36166,10.1198,-25.9578,-9.06997
9.16469,2.36139,10.1175,-25.9574,-9.06849
9.26128,2.35517,10.0375,-25.9334,-9.01991
9.26242,2.35515,10.0366,-25.9329,-9.01941
9.32582,2.35288,9.98407,-25.911,-8.99148
9.3767,2.34824,9.94179,-25.8958,-8.96764
9.41118,2.34572,9.91269,-25.8859,-8.95199
9.42851,2.34438,9.89839,-25.8809,-8.94354
9.46365,2.34205,9.86931,-25.8694,-8.92758
9.49692,2.33911,9.84129,-25.8624,-8.91106
9.62153,2.33773,9.73832,-25.8267,-8.85063
9.6265,2.33785,9.73431,-25.8253,-8.84801
9.62781,2.33787,9.73326,-25.825,-8.8473
9.68795,2.33836,9.68401,-25.8091,-8.81669
9.68964,2.33837,9.68261,-25.8087,-8.81581
9.69453,2.33823,9.67865,-25.8077,-8.81313
9.73354,2.33648,9.64656,-25.7975,-8.79343
9.76557,2.33528,9.61976,-25.7895,-8.77782
9.78975,2.33467,9.59997,-25.7835,-8.7653
9.83411,2.33248,9.56379,-25.7762,-8.7407
9.87962,2.33163,9.52753,-25.7678,-8.7145
9.9492,2.33492,9.47065,-25.7497,-8.67874
9.98326,2.33856,9.4427,-25.735,-8.66602
10.0129,2.33982,9.41766,-25.731,-8.65058
10.0131,2.33983,9.4175,-25.731,-8.65048
10.0368,2.34074,9.39778,-25.7261,-8.63826
10.0373,2.34075,9.39735,-25.726,-8.638
10.0625,2.34139,9.37606,-25.7212,-8.62553
10.1521,2.34685,9.30168,-25.7022,-8.57927
10.1569,2.34724,9.2978,-25.7011,-8.57669
