"Distance","Diameter","RAS_R","RAS_A","RAS_S"
4.75186,2.09867,5.55603,-31.6167,-6.82335
4.75372,2.09859,5.55488,-31.6163,-6.82196
4.7646,2.09788,5.54829,-31.6131,-6.81392
4.7846,2.09721,5.53582,-31.6073,-6.79939
4.85302,2.09469,5.49282,-31.5851,-6.751
4.94118,2.09665,5.43792,-31.5617,-6.68612
4.94123,2.09665,5.4379,-31.5617,-6.68609
4.95305,2.09654,5.43108,-31.5571,-6.67758
5.03782,2.09481,5.38089,-31.5169,-6.62232
5.0625,2.09345,5.36637,-31.5058,-6.60573
5.06921,2.09321,5.36237,-31.5031,-6.60109
5.12853,2.09089,5.32572,-31.4782,-6.56164
5.12854,2.09088,5.32571,-31.4782,-6.56163
5.12998,2.0908,5.32486,-31.4778,-6.56055
5.19913,2.08771,5.2823,-31.4584,-6.50961
5.26934,2.08842,5.24117,-31.4341,-6.45817
5.26938,2.08842,5.24114,-31.4341,-6.45814
5.27306,2.08833,5.23915,-31.4325,-6.45549
5.34863,2.08738,5.19722,-31.3969,-6.40363
5.37188,2.08676,5.18425,-31.3884,-6.38633
5.4111,2.08577,5.16099,-31.3763,-6.35715
5.4546,2.08463,5.13613,-31.3616,-6.32465
5.4588,2.08453,5.1336,-31.3602,-6.32162
5.49551,2.08328,5.11191,-31.3477,-6.29473
5.54348,2.0833,5.08446,-31.3328,-6.25832
5.55874,2.08343,5.07536,-31.3293,-6.2466
5.60932,2.08305,5.04733,-31.3213,-6.20526
5.6798,2.08161,5.00793,-31.3061,-6.14882
5.74725,2.08005,4.971,-31.288,-6.09537
5.74786,2.08004,4.97065,-31.2878,-6.09492
5.76874,2.07963,4.95863,-31.2813,-6.07915
5.84449,2.07979,4.91704,-31.2597,-6.01962
5.92253,2.07676,4.87541,-31.2345,-5.95859
5.96836,2.07475,4.85027,-31.2197,-5.92328
6.00538,2.07335,4.83115,-31.2079,-5.89383
6.07678,2.07177,4.7921,-31.1828,-5.83958
6.08706,2.07163,4.7862,-31.1792,-5.83196
6.09968,2.07152,4.77936,-31.1748,-5.82232
6.18833,2.07271,4.73123,-31.1479,-5.7529
6.21699,2.07473,4.71641,-31.1391,-5.73001
6.23502,2.07585,4.70749,-31.1326,-5.71577
6.25018,2.07622,4.69941,-31.1279,-5.70383
6.27066,2.07672,4.68792,-31.126,-5.68698
6.32804,2.07666,4.65806,-31.1075,-5.6416
6.37831,2.0773,4.63093,-31.0869,-5.60464
6.39623,2.07818,4.62115,-31.0819,-5.59049
6.48217,2.07987,4.57425,-31.0526,-5.5247
6.57496,2.0897,4.52669,-31.0238,-5.45044
6.60384,2.09377,4.5128,-31.0165,-5.42619
6.61852,2.09556,4.50552,-31.0113,-5.41453
6.64881,2.09958,4.49082,-30.9985,-5.39136
6.64971,2.09966,4.49041,-30.9981,-5.39065
6.72988,2.10776,4.45223,-30.963,-5.32951
6.75023,2.11036,4.44194,-30.9541,-5.31437
6.77598,2.11269,4.42874,-30.9407,-5.29678
6.86813,2.12342,4.38489,-30.8923,-5.23181
6.88537,2.12563,4.3774,-30.8829,-5.21944
6.95643,2.13631,4.34384,-30.8464,-5.16855
6.96971,2.138,4.3382,-30.8392,-5.1589
7.02291,2.14434,4.31408,-30.8102,-5.12138
7.10905,2.15266,4.27108,-30.7729,-5.05676
7.15173,2.15865,4.25084,-30.7555,-5.02342
7.16614,2.1609,4.24418,-30.7496,-5.01212
7.19749,2.16552,4.22908,-30.7356,-4.98849
7.24766,2.17289,4.2063,-30.7148,-4.94888
7.26739,2.17585,4.19676,-30.7071,-4.93343
7.27267,2.1765,4.19432,-30.7051,-4.9292
7.31261,2.18076,4.17478,-30.6913,-4.89724
7.33016,2.18215,4.16684,-30.6846,-4.88309
7.39953,2.18883,4.13461,-30.6514,-4.83137
7.45421,2.19568,4.11189,-30.6212,-4.79184
7.46623,2.19694,4.10686,-30.6134,-4.78427
7.54335,2.20226,4.07222,-30.5749,-4.72714
7.55152,2.20285,4.06833,-30.5707,-4.72124
7.59815,2.20531,4.04752,-30.5477,-4.68646
7.68513,2.21467,4.00732,-30.5006,-4.62537
7.78149,2.23305,3.96364,-30.4577,-4.55098
7.79206,2.2353,3.95942,-30.4521,-4.54305
7.79955,2.23677,3.95622,-30.4481,-4.53755
7.8367,2.24414,3.93994,-30.43,-4.50953
7.83995,2.24467,3.93863,-30.4284,-4.50702
7.89316,2.25292,3.91581,-30.4015,-4.46715
7.90464,2.25441,3.91052,-30.3958,-4.45874
7.93807,2.25871,3.89563,-30.3795,-4.43364
7.95892,2.26163,3.88581,-30.3692,-4.41836
8.09285,2.29008,3.82224,-30.3104,-4.31621
8.16612,2.31239,3.789,-30.2795,-4.2587
8.17484,2.3152,3.78526,-30.2758,-4.25175
8.23138,2.33319,3.75943,-30.2526,-4.20713
8.24437,2.33733,3.75382,-30.2473,-4.19666
8.25383,2.33994,3.74943,-30.2435,-4.18919
8.26541,2.3429,3.74396,-30.2396,-4.17975
8.30443,2.3537,3.72589,-30.2269,-4.14761
8.31472,2.3565,3.72117,-30.2242,-4.13888
8.32025,2.35796,3.7187,-30.222,-4.13441
8.37467,2.37242,3.69332,-30.2003,-4.09144
8.43102,2.39209,3.66671,-30.1776,-4.04725
8.45998,2.40275,3.65329,-30.1649,-4.02497
8.48229,2.4119,3.64265,-30.155,-4.00805
8.48288,2.41213,3.64237,-30.1547,-4.00762
8.5294,2.43226,3.62003,-30.1343,-3.97231
8.57104,2.45159,3.60095,-30.1147,-3.94091
8.59855,2.46413,3.58873,-30.1029,-3.91927
8.60006,2.46478,3.58803,-30.1022,-3.9181
8.60349,2.46601,3.58642,-30.1013,-3.91522
8.669,2.49266,3.55668,-30.0748,-3.86321
8.68651,2.50024,3.5488,-30.0658,-3.85043
8.70474,2.50723,3.5411,-30.0562,-3.83697
8.82459,2.56064,3.4877,-29.9936,-3.74978
8.87004,2.58313,3.46727,-29.9678,-3.71846
8.9173,2.60808,3.44715,-29.9412,-3.68502
8.92259,2.61062,3.44495,-29.9383,-3.68112
8.92814,2.61323,3.44253,-29.9354,-3.67708
8.93583,2.61671,3.43908,-29.9315,-3.67144
8.96473,2.629,3.42682,-29.9168,-3.64977
8.98215,2.6361,3.41909,-29.9075,-3.63722
9.02229,2.65319,3.40247,-29.8839,-3.6093
9.03418,2.65785,3.39738,-29.8769,-3.60118
9.0437,2.66137,3.39346,-29.8713,-3.59457
9.04719,2.66251,3.39191,-29.8697,-3.59187
9.07644,2.6719,3.38091,-29.8524,-3.571
9.11045,2.68081,3.36913,-29.8339,-3.54504
9.13228,2.68375,3.36072,-29.8248,-3.52707
9.15636,2.68185,3.35051,-29.8136,-3.50832
9.17912,2.67804,3.34159,-29.804,-3.48975
9.17982,2.67791,3.3413,-29.8036,-3.48919
9.18335,2.6776,3.34009,-29.8017,-3.48651
9.19579,2.6761,3.33549,-29.7952,-3.47693
9.1981,2.67576,3.3346,-29.794,-3.47518
9.23376,2.66921,3.32162,-29.7759,-3.44734
9.27705,2.66261,3.30623,-29.7493,-3.41688
9.28077,2.66214,3.30516,-29.7468,-3.41431
9.29693,2.65903,3.29986,-29.7365,-3.40309
9.3324,2.64847,3.28601,-29.7167,-3.37708
9.37063,2.63327,3.2695,-29.6985,-3.34777
9.37418,2.63184,3.26792,-29.6968,-3.34511
9.41581,2.61709,3.25078,-29.6744,-3.31445
9.49302,2.58547,3.21653,-29.6372,-3.25615
9.53635,2.56751,3.19661,-29.6174,-3.22316
9.57162,2.55175,3.18101,-29.6017,-3.19571
9.66453,2.51195,3.13679,-29.5637,-3.12334
9.71664,2.49439,3.11278,-29.5393,-3.08409
9.79492,2.46617,3.07527,-29.5054,-3.0243
9.83314,2.45335,3.05828,-29.4875,-2.9951
9.87847,2.43795,3.03927,-29.4682,-2.95875
9.88401,2.43625,3.03691,-29.4658,-2.9544
9.91746,2.4252,3.02197,-29.4505,-2.92865
10.0529,2.38564,2.96302,-29.3963,-2.81939
10.1321,2.36992,2.92582,-29.3625,-2.75827
10.1511,2.3666,2.91738,-29.3545,-2.7432
10.2197,2.35354,2.88444,-29.3303,-2.68811
10.3668,2.33566,2.82219,-29.2666,-2.57105
10.375,2.33556,2.8188,-29.2625,-2.56479
10.3771,2.33544,2.81785,-29.2615,-2.56319
10.3981,2.33362,2.80898,-29.2513,-2.54713
10.5324,2.32905,2.74855,-29.1966,-2.44036
10.5989,2.33196,2.71675,-29.1695,-2.3887
10.6223,2.33263,2.70678,-29.1599,-2.3698
10.6573,2.33311,2.691,-29.1443,-2.34274
10.702,2.33482,2.67223,-29.1237,-2.30779
10.7809,2.34211,2.63823,-29.0896,-2.24523
10.8158,2.34732,2.62241,-29.0745,-2.21813
10.8757,2.35594,2.59316,-29.0511,-2.17141
10.8928,2.35817,2.58531,-29.0446,-2.15761
10.987,2.37356,2.54062,-29.0042,-2.08517
11.0082,2.37668,2.53172,-28.995,-2.06829
11.0277,2.3801,2.52373,-28.9848,-2.0538
11.0747,2.38797,2.50272,-28.9632,-2.01765
11.0749,2.38799,2.50265,-28.9631,-2.0175
11.0897,2.39009,2.4965,-28.9566,-2.00576
11.1443,2.3977,2.47232,-28.9332,-1.9627
11.2165,2.40989,2.43795,-28.9029,-1.90692
11.2183,2.41023,2.43703,-28.9021,-1.90554
11.2466,2.41581,2.42288,-28.8892,-1.88474
11.262,2.41865,2.41569,-28.8818,-1.87337
11.2873,2.4233,2.4036,-28.8694,-1.85492
11.3294,2.43098,2.38372,-28.8497,-1.82347
11.3673,2.43946,2.36657,-28.8322,-1.79449
11.3963,2.44527,2.35284,-28.82,-1.7721
11.4079,2.4476,2.34694,-28.8156,-1.76319
11.4099,2.44798,2.3459,-28.8148,-1.76166
11.4186,2.44872,2.34174,-28.8117,-1.75464
11.4317,2.44909,2.33566,-28.8074,-1.74389
11.4698,2.44854,2.31846,-28.7949,-1.71228
11.5354,2.44793,2.28594,-28.7732,-1.65957
11.5746,2.44862,2.26492,-28.7605,-1.62905
11.6107,2.44716,2.24555,-28.7487,-1.60098
11.6297,2.44658,2.23565,-28.7422,-1.58605
11.647,2.44592,2.22682,-28.7367,-1.57218
11.6914,2.44387,2.20548,-28.7232,-1.53566
11.7442,2.44048,2.17907,-28.7082,-1.49254
11.7806,2.43857,2.1603,-28.6978,-1.46309
11.7916,2.43823,2.1547,-28.6944,-1.45431
11.7976,2.43803,2.15183,-28.6924,-1.44946
11.8637,2.43594,2.11737,-28.6699,-1.39773
11.907,2.43475,2.09745,-28.6543,-1.36249
11.9161,2.4342,2.09315,-28.6507,-1.3553
11.9168,2.43414,2.09286,-28.6505,-1.35479
11.9808,2.42672,2.06111,-28.63,-1.30316
12.0382,2.42178,2.03437,-28.6127,-1.2554
12.1298,2.41719,1.98731,-28.5845,-1.18194
12.13,2.41718,1.98721,-28.5845,-1.18178
12.179,2.41415,1.96021,-28.57,-1.14363
12.1959,2.41354,1.95107,-28.5649,-1.13034
12.2586,2.40935,1.91872,-28.5452,-1.08035
12.2653,2.40885,1.91532,-28.5433,-1.07488
12.2784,2.40764,1.90856,-28.5392,-1.0644
12.3097,2.40475,1.89298,-28.5292,-1.03924
12.3829,2.39978,1.85563,-28.5088,-0.979687
12.4129,2.39898,1.84005,-28.4998,-0.955721
12.4278,2.39853,1.83223,-28.4952,-0.943817
12.435,2.39782,1.82831,-28.4928,-0.938335
12.444,2.39667,1.82335,-28.49,-0.931297
12.4876,2.3893,1.79936,-28.4779,-0.896991
12.5103,2.38553,1.78693,-28.4711,-0.879332
12.5535,2.37822,1.76331,-28.4593,-0.84504
12.6433,2.36913,1.71636,-28.4354,-0.772383
12.6469,2.36889,1.71444,-28.4343,-0.769495
12.6616,2.36777,1.70617,-28.4302,-0.758051
12.6833,2.36423,1.6945,-28.4253,-0.7404
12.7524,2.35396,1.65714,-28.4068,-0.685368
12.8448,2.34722,1.60463,-28.3812,-0.613773
12.8764,2.3459,1.58708,-28.3713,-0.589358
12.9712,2.34032,1.534,-28.3471,-0.51467
12.9712,2.34032,1.53398,-28.3471,-0.514647
12.9737,2.34005,1.53261,-28.3463,-0.512734
13.0255,2.33469,1.50317,-28.3325,-0.472458
13.0674,2.33193,1.48002,-28.3196,-0.439952
13.0964,2.33078,1.46427,-28.3101,-0.41762
13.1112,2.33043,1.45605,-28.3058,-0.406044
13.2034,2.33206,1.40296,-28.2809,-0.334919
13.236,2.33315,1.38293,-28.2722,-0.310645
13.2679,2.33521,1.36274,-28.2639,-0.28744
13.3109,2.33785,1.33583,-28.2547,-0.255125
13.3639,2.33874,1.30306,-28.2407,-0.215979
13.3887,2.34021,1.28787,-28.2341,-0.197443
13.4509,2.34619,1.25086,-28.2172,-0.150365
13.4735,2.34932,1.23769,-28.2112,-0.133133
13.4783,2.34984,1.23473,-28.2099,-0.129527
13.4877,2.35079,1.22898,-28.2079,-0.122301
13.4974,2.35123,1.22283,-28.206,-0.115039
13.5374,2.35192,1.19723,-28.1972,-0.0856482
13.5378,2.35195,1.19696,-28.1971,-0.0853383
13.5896,2.35515,1.16379,-28.1866,-0.0469159
13.5905,2.35525,1.16326,-28.1865,-0.0463156
13.6303,2.35998,1.13749,-28.1791,-0.016897
13.6345,2.36059,1.13486,-28.1782,-0.0136341
13.674,2.36448,1.11013,-28.1688,0.0156836
13.6818,2.365,1.10509,-28.1667,0.0212496
13.7144,2.36795,1.0848,-28.1577,0.0450116
13.7147,2.36798,1.08456,-28.1576,0.0452761
13.7301,2.36916,1.07461,-28.153,0.0560341
13.7431,2.37048,1.06647,-28.1491,0.065393
13.7606,2.37248,1.05596,-28.1436,0.0782218
13.8124,2.37712,1.02321,-28.1302,0.116172
13.8219,2.37745,1.01689,-28.128,0.122851
13.8242,2.3775,1.01536,-28.1275,0.124494
13.8996,2.37921,0.96424,-28.1098,0.177042
13.9826,2.39095,0.908041,-28.0927,0.235646
13.9836,2.39113,0.907372,-28.0925,0.236381
14.0022,2.39441,0.895183,-28.0881,0.249781
14.0413,2.40111,0.870331,-28.0795,0.278644
14.0415,2.40115,0.870192,-28.0795,0.278809
14.0417,2.40117,0.870088,-28.0794,0.27893
