Distance,Diameter
38.3992,1.66908
38.4095,1.6675
38.4285,1.66473
38.467,1.65948
38.4702,1.65915
38.5227,1.65336
38.5243,1.6532
38.5515,1.65051
38.5533,1.65032
38.5687,1.64829
38.5912,1.64513
38.6308,1.63957
38.6931,1.63032
38.7111,1.62826
38.7223,1.62691
38.7563,1.62287
38.7715,1.62076
38.7859,1.61774
38.8186,1.61055
38.8564,1.60339
38.9172,1.59486
38.9463,1.59003
38.9779,1.58492
38.9843,1.58381
38.9943,1.58188
39.0006,1.58059
39.0022,1.58022
39.0207,1.57599
39.0634,1.56754
39.1146,1.56092
39.1455,1.55606
39.1805,1.55137
39.1829,1.55105
39.2173,1.54621
39.2182,1.54604
39.2186,1.54596
39.2903,1.53409
39.3445,1.5308
39.3447,1.5308
39.3617,1.53037
39.3965,1.52823
39.434,1.52523
39.4415,1.52479
39.4615,1.52344
39.512,1.51843
39.5291,1.51728
39.542,1.51663
39.5974,1.5174
39.6094,1.51801
39.6151,1.51818
39.616,1.51819
39.6252,1.51837
39.6257,1.51837
39.6259,1.51836
39.6667,1.51721
39.6761,1.51695
39.6787,1.51685
39.7116,1.51554
39.713,1.51549
39.728,1.51495
39.8118,1.51848
39.856,1.52008
39.8575,1.52012
39.8854,1.52056
39.8977,1.52058
39.9038,1.52038
40.0154,1.52804
40.0646,1.53896
40.0647,1.53898
40.0718,1.54055
40.0719,1.54057
40.0915,1.5443
40.1381,1.55436
40.1434,1.55547
40.1524,1.55694
40.1882,1.56246
40.1935,1.56357
40.2633,1.58012
40.2672,1.58126
40.2845,1.58654
40.2927,1.58894
40.2963,1.58996
40.32,1.59672
40.3272,1.59833
40.336,1.60044
40.3936,1.61313
40.3992,1.6147
40.4319,1.62372
40.4858,1.64114
40.5115,1.64893
40.537,1.65655
40.5404,1.6574
40.548,1.65907
40.5493,1.65936
40.5496,1.65943
40.5871,1.66702
40.5878,1.6672
40.6464,1.68212
40.6844,1.69417
40.6935,1.69703
40.763,1.72108
40.7997,1.73589
40.8216,1.7448
40.843,1.75288
40.8757,1.76333
40.8834,1.7654
40.9381,1.78096
40.9528,1.78551
40.9531,1.78558
40.9869,1.79493
40.9871,1.79498
40.999,1.79702
41.0355,1.80202
41.0383,1.80219
41.0586,1.80338
41.0595,1.80342
41.1098,1.8017
41.1184,1.8015
41.1396,1.80096
41.1712,1.80002
41.2089,1.80004
41.2165,1.79988
41.2428,1.79903
41.2638,1.79827
41.2887,1.79545
41.3091,1.79319
41.3272,1.79068
41.365,1.78561
41.3773,1.78358
41.4295,1.77322
41.4641,1.76588
41.4999,1.75862
41.5169,1.75463
41.5831,1.74014
41.6222,1.73163
41.6814,1.72043
41.7275,1.71434
41.737,1.71219
41.786,1.7019
41.8298,1.69173
41.8807,1.68218
41.8848,1.68145
41.9051,1.67699
41.9446,1.66732
41.9475,1.66658
41.9906,1.65586
42.0184,1.65034
42.041,1.64619
42.082,1.63962
42.0965,1.63752
42.0979,1.63728
42.1282,1.63277
42.1287,1.63267
42.146,1.62911
42.164,1.62532
42.2213,1.6157
42.2364,1.61295
42.2878,1.60368
42.3623,1.59534
42.3645,1.59521
42.389,1.59345
42.4312,1.59177
42.4312,1.59177
42.4325,1.59174
42.4489,1.59069
42.463,1.58932
42.5134,1.5851
42.5349,1.58372
42.6318,1.5843
42.6327,1.58433
42.6869,1.58781
42.6875,1.58785
42.6933,1.58807
42.7146,1.58802
42.7167,1.58795
42.7689,1.58749
42.772,1.58753
42.8613,1.59077
42.9084,1.59136
42.9615,1.59524
42.965,1.59559
42.9696,1.59602
42.9711,1.5961
43.0293,1.59781
43.0434,1.59807
43.1121,1.5996
43.1344,1.60089
43.1441,1.60177
43.1915,1.60625
43.1966,1.60678
43.2082,1.60756
43.2334,1.60826
43.2684,1.60923
43.2775,1.60948
43.2893,1.60906
43.2897,1.60905
43.3169,1.60823
43.33,1.60749
43.3852,1.60557
43.4217,1.60569
43.4674,1.60397
43.4971,1.60069
43.5117,1.59932
43.5573,1.59387
43.6246,1.5919
43.6247,1.5919
43.6322,1.5919
43.6612,1.59059
43.6737,1.5899
43.7014,1.58615
43.7154,1.58446
43.7157,1.58442
43.724,1.5831
43.8059,1.57538
43.8231,1.57483
43.8575,1.57278
43.8717,1.57179
43.8766,1.57133
43.8778,1.57115
43.922,1.56417
43.922,1.56416
43.9347,1.56237
44.0133,1.5546
44.0273,1.55399
44.0558,1.55245
44.0739,1.55173
44.0917,1.5514
44.0968,1.55108
44.1132,1.54957
44.1299,1.54818
44.1552,1.54588
44.1682,1.54458
44.175,1.544
44.2231,1.54016
44.2489,1.5377
44.2725,1.53515
44.2982,1.53123
44.3085,1.52936
44.3566,1.52152
44.3758,1.51773
44.4233,1.50924
44.4234,1.50922
44.4362,1.50668
44.4473,1.50441
44.455,1.50288
44.4806,1.49775
44.4945,1.4952
44.5048,1.49272
44.5433,1.48375
44.6279,1.47067
44.6682,1.46911
44.6924,1.46855
44.693,1.46854
44.7166,1.46828
44.7311,1.46828
44.7333,1.46826
44.7396,1.46777
44.7673,1.46556
44.7749,1.46461
44.8207,1.459
44.8207,1.459
44.8275,1.45842
44.8727,1.45588
44.8747,1.45576
44.9089,1.4543
44.9294,1.4537
44.9565,1.45245
44.9595,1.45242
44.9782,1.45111
45.0235,1.44371
45.0345,1.44157
45.096,1.42912
45.1394,1.4235
45.1498,1.422
45.192,1.41691
45.1965,1.41646
45.2012,1.41595
45.2074,1.41507
45.223,1.41292
45.2562,1.40766
45.293,1.40175
45.3374,1.39676
45.4177,1.39477
45.4266,1.39544
45.4474,1.39625
45.4583,1.39643
45.4848,1.3971
45.5202,1.3964
45.541,1.39629
45.5487,1.39628
45.5893,1.39751
45.5893,1.39751
45.5917,1.39765
45.6385,1.40155
45.6417,1.40183
45.6958,1.40808
45.6959,1.40809
45.7105,1.41028
45.7344,1.41452
45.7474,1.41664
45.7663,1.41928
45.7761,1.42082
45.7796,1.42135
45.8251,1.42675
45.8892,1.43917
45.9106,1.44486
45.9141,1.44574
45.9146,1.44589
45.9417,1.45338
45.992,1.46687
45.9955,1.46791
46.0078,1.47086
46.0084,1.47098
46.0369,1.4768
46.0546,1.48064
46.0589,1.48149
46.0904,1.48745
46.1168,1.49347
46.1329,1.49688
46.1677,1.50669
46.2204,1.52487
46.2231,1.52587
46.2326,1.5292
46.2767,1.54534
46.2837,1.54792
46.287,1.54908
46.3326,1.56602
46.3366,1.56738
46.3593,1.57533
46.3967,1.58761
46.3967,1.58762
46.4025,1.58957
46.407,1.59082
46.5039,1.62604
46.5194,1.63261
46.54,1.64124
46.5468,1.64389
46.5468,1.64391
46.5525,1.64611
46.5589,1.6485
46.5599,1.64887
46.5784,1.65451
46.5924,1.65848
46.5942,1.65895
46.5967,1.65955
46.6148,1.66307
46.6481,1.66629
46.6526,1.66675
46.6634,1.66782
46.6681,1.66802
46.677,1.66828
46.6883,1.66861
46.7035,1.6692
46.706,1.66928
46.7303,1.66891
46.7304,1.6689
46.7366,1.6686
46.7722,1.66678
46.8087,1.66335
46.8148,1.66268
46.8374,1.65923
46.8478,1.65715
46.8815,1.65045
46.9357,1.63441
46.9364,1.63414
46.9539,1.62666
46.9589,1.62441
46.9691,1.61976
46.9726,1.61797
47.0293,1.58982
47.1334,1.55032
47.1455,1.54692
47.159,1.54317
47.1653,1.54105
47.1892,1.53317
47.2221,1.52247
47.2458,1.51338
47.2504,1.51161
47.2878,1.49658
47.3008,1.4914
47.3786,1.46416
47.4294,1.4505
47.4422,1.44725
47.4535,1.44411
47.4632,1.44134
47.4939,1.43269
47.5376,1.42049
47.5697,1.41149
47.6124,1.40207
47.6534,1.39356
47.6872,1.38706
47.7138,1.38258
47.7145,1.38248
47.7674,1.37454
47.8057,1.37104
47.8062,1.37099
47.8475,1.36674
47.8501,1.36657
47.8712,1.36508
47.8955,1.36398
47.9111,1.36349
47.9424,1.36297
47.9424,1.36297
47.9468,1.36285
47.9849,1.362
47.9859,1.36196
48.0159,1.35985
48.0293,1.35936
48.0371,1.35909
48.0785,1.35923
48.0829,1.35933
48.0833,1.35932
48.1067,1.35908
48.1121,1.35908
48.1559,1.36055
48.1694,1.3613
48.1715,1.36137
48.2184,1.36359
48.2223,1.3638
48.2309,1.36404
48.2782,1.3665
48.2889,1.36701
48.2984,1.36742
48.31,1.36808
48.3302,1.36888
48.3342,1.36904
48.3864,1.37389
48.3865,1.37389
48.3898,1.37418
48.4056,1.3757
48.4375,1.37909
48.4451,1.37948
48.4688,1.37954
48.4839,1.37929
48.4977,1.37916
48.5112,1.3791
48.5336,1.37868
48.58,1.38005
48.6108,1.37934
48.6183,1.37928
48.6321,1.37903
48.6349,1.37888
48.6491,1.37816
48.6496,1.37813
48.6781,1.37607
48.6842,1.37534
48.6869,1.37488
48.7253,1.36764
48.7394,1.36529
48.7467,1.36404
48.7967,1.35445
48.813,1.35165
48.8155,1.35113
48.8265,1.34842
48.8537,1.34144
48.8609,1.33945
48.8698,1.33698
48.8809,1.33368
48.8889,1.33115
48.8923,1.33012
48.8997,1.32775
48.9143,1.32277
48.9422,1.31298
48.9569,1.3067
48.9725,1.29968
49.0293,1.27576
49.0462,1.26922
49.0727,1.25924
49.0904,1.25125
49.104,1.24504
49.1057,1.24415
49.1534,1.22021
49.217,1.19418
49.2442,1.18538
49.2481,1.1841
49.27,1.17735
49.2877,1.17172
49.2934,1.16976
49.3149,1.16282
49.3385,1.15578
49.3385,1.15577
49.3818,1.14259
49.385,1.14157
49.426,1.12903
49.427,1.12877
49.4423,1.12348
49.5227,1.1024
49.5421,1.10041
49.5963,1.09522
49.601,1.09491
49.6585,1.09289
49.679,1.0927
49.7143,1.09374
49.7277,1.09465
49.732,1.09503
49.7619,1.09818
49.7832,1.1005
49.7901,1.10116
49.8253,1.10455
49.8286,1.10486
49.855,1.10767
49.86,1.10824
49.8604,1.10828
49.9016,1.1125
49.9121,1.1139
49.9313,1.11639
49.9515,1.11886
49.9585,1.11973
49.9634,1.12025
49.9758,1.12121
49.9912,1.12243
50.0667,1.13224
50.0707,1.13313
50.1216,1.14582
50.1378,1.15047
50.1389,1.15075
50.1642,1.15719
50.1645,1.15699
50.168,1.15773
50.1752,1.15893
50.2208,1.16749
50.221,1.16753
50.2264,1.1686
50.2809,1.18061
50.3156,1.18898
50.3377,1.19208
50.3393,1.19229
50.3583,1.19477
50.3584,1.19478
50.3767,1.197
50.4284,1.20514
50.4385,1.20716
50.453,1.20971
50.4685,1.21226
50.4918,1.21596
50.4947,1.2163
50.5057,1.21718
50.5106,1.21746
50.5693,1.22274
50.5694,1.22276
50.5973,1.22587
50.6171,1.22813
50.6308,1.22899
50.6447,1.23004
50.6454,1.23008
50.6596,1.23006
50.7133,1.23234
50.7145,1.23242
50.7259,1.23284
50.7533,1.23379
50.771,1.2346
50.7773,1.23451
50.7976,1.23389
50.8489,1.23447
50.884,1.23473
50.8975,1.23497
50.8983,1.23494
50.9035,1.23453
50.9215,1.23121
50.9326,1.22857
50.9518,1.22003
50.9863,1.20263
51.0215,1.18436
51.0325,1.17871
51.0364,1.17653
51.0504,1.1681
51.0642,1.15963
51.0846,1.14716
51.1066,1.13359
51.1532,1.10665
51.1552,1.10549
51.189,1.08603
51.2222,1.06793
51.2248,1.0665
51.2442,1.05628
51.2453,1.05564
51.2789,1.0354
51.3041,1.02131
51.3062,1.0201
51.339,1.00156
51.3409,1.00071
51.3416,1.00038
51.3601,0.988875
51.4086,0.959357
51.4275,0.948729
51.4729,0.924987
51.5161,0.906174
51.5173,0.905667
51.5458,0.892864
51.5458,0.892853
51.5488,0.891433
51.5952,0.869637
51.6088,0.863858
51.6197,0.859326
51.6826,0.834543
51.7153,0.82229
51.7154,0.822249
51.7244,0.818906
51.7542,0.806994
51.7981,0.788678
51.8738,0.769847
51.8761,0.769551
51.9197,0.76069
51.9275,0.759057
51.9621,0.75174
52.0018,0.742675
52.0525,0.737365
52.0612,0.736524
52.0874,0.735034
52.1045,0.734349
52.1214,0.733442
52.1463,0.7321
52.1485,0.731979
52.1879,0.728846
52.2386,0.731091
52.239,0.731119
52.2808,0.734195
52.2854,0.734578
52.3003,0.734927
52.3209,0.73576
52.3396,0.736645
52.3463,0.736788
52.4032,0.740744
52.4052,0.741047
52.4377,0.746944
52.4563,0.751035
52.4866,0.755295
52.5073,0.758811
52.5345,0.76299
52.5346,0.763002
52.5547,0.765836
52.561,0.766856
52.5664,0.767724
52.5837,0.770425
52.5977,0.77265
52.6294,0.777808
52.6684,0.787822
52.6696,0.788148
52.7093,0.799472
52.7185,0.8023
52.7381,0.807801
52.7623,0.81509
52.7712,0.818024
52.7881,0.823165
52.809,0.829919
52.809,0.829929
52.8167,0.83241
52.8421,0.839889
52.8662,0.847493
52.8663,0.847505
52.8717,0.849237
52.8827,0.851836
52.9116,0.858918
52.922,0.861562
52.9523,0.868804
52.9616,0.871134
52.9639,0.871659
52.9824,0.875794
52.9951,0.878288
53.001,0.879374
53.0215,0.883099
53.0456,0.887993
53.0456,0.887998
53.0541,0.889377
53.0549,0.889532
53.0838,0.89491
53.0867,0.895584
53.0955,0.897288
53.1171,0.900904
53.1246,0.902169
53.1411,0.904607
53.188,0.914216
53.2092,0.919746
53.2114,0.920301
53.2311,0.92496
53.2315,0.925037
53.253,0.929795
53.2534,0.929868
53.2677,0.932826
53.2995,0.93969
53.3266,0.944241
53.3267,0.944256
53.349,0.948079
53.3687,0.951832
53.375,0.952832
53.3861,0.954099
53.3862,0.954116
53.4006,0.956266
53.4008,0.956282
53.4105,0.95761
53.4407,0.961543
53.4914,0.968638
53.4917,0.968671
53.5019,0.970298
53.5025,0.970399
53.5291,0.97451
53.5346,0.975209
53.5619,0.976211
53.5748,0.976623
53.5789,0.976523
53.6204,0.975166
53.6342,0.974702
53.6587,0.9743
53.6625,0.973991
53.6946,0.972141
53.7035,0.971961
53.705,0.97187
53.7363,0.969876
53.7503,0.969367
53.7526,0.969277
53.7866,0.967329
53.8112,0.96696
53.8484,0.965972
53.864,0.964684
53.8667,0.964378
53.8957,0.960782
53.9064,0.959239
53.9434,0.953408
53.9498,0.952342
53.9757,0.947646
54.0036,0.943458
54.0041,0.943392
54.036,0.939147
54.0564,0.936636
54.0863,0.933986
54.0888,0.933749
54.0988,0.932649
54.1121,0.930865
54.1362,0.927414
54.143,0.926704
54.1621,0.924843
54.1686,0.924275
54.1896,0.92278
54.1915,0.922628
54.2037,0.921326
54.2057,0.921179
54.23,0.919195
54.232,0.919036
54.237,0.918412
54.2517,0.915826
54.2672,0.913769
54.2686,0.91355
54.3026,0.908171
54.3088,0.907282
54.348,0.902148
54.3748,0.899658
54.3796,0.89919
54.4075,0.89681
54.4077,0.896794
54.423,0.894701
54.4541,0.891294
54.4899,0.890247
54.5313,0.889076
54.5623,0.888008
54.5668,0.887654
54.6003,0.887179
54.6014,0.88721
54.6321,0.887374
54.6581,0.886985
54.67,0.886945
54.6952,0.886699
54.7071,0.886025
54.7096,0.885899
54.7646,0.886783
54.7694,0.887055
54.8023,0.88977
54.8237,0.890767
54.8395,0.892009
54.8483,0.89229
54.8499,0.892398
54.8873,0.894038
54.9184,0.89776
54.9291,0.899406
54.9586,0.905309
54.9824,0.909486
54.9958,0.911764
55.0331,0.919202
55.0628,0.927037
55.1042,0.938243
55.1445,0.94825
55.1446,0.948265
55.1587,0.951969
55.1647,0.953404
55.198,0.962084
55.1985,0.962228
55.2498,0.980728
55.2647,0.986822
55.3004,1.00153
55.305,1.00329
55.3228,1.01007
55.3369,1.01503
55.3581,1.0226
55.3772,1.02928
55.4162,1.04456
55.4244,1.04802
55.439,1.05436
55.4511,1.05956
55.459,1.0628
55.4766,1.06958
55.4842,1.07256
55.4985,1.07819
55.5066,1.08115
55.5154,1.08436
55.52,1.08605
55.5362,1.09206
55.559,1.10049
55.5834,1.10972
55.5834,1.10975
55.5911,1.11295
55.5962,1.11489
55.6254,1.12559
55.6369,1.12979
55.6404,1.131
55.6595,1.13676
55.6609,1.1372
55.6762,1.14193
55.6989,1.14931
55.744,1.16683
55.7633,1.17512
55.777,1.18118
55.7867,1.18534
55.8014,1.19059
55.8019,1.19073
55.8276,1.19764
55.8325,1.19854
55.8526,1.20116
55.8957,1.20403
55.9116,1.20446
55.9561,1.20476
56.0233,1.20763
56.0242,1.20772
56.0486,1.20993
56.0486,1.20993
56.0547,1.21037
56.0783,1.21081
56.0967,1.21141
56.1237,1.21184
56.1458,1.21245
56.1609,1.21224
56.1719,1.21183
56.1988,1.21086
56.2168,1.21077
56.2499,1.2099
56.2637,1.21009
56.2972,1.21148
56.3151,1.21207
56.3248,1.21247
56.37,1.21699
56.3901,1.21986
56.4048,1.22191
56.448,1.23015
56.4676,1.23336
56.4856,1.23618
56.5153,1.24043
56.5159,1.24049
56.5692,1.24627
56.6135,1.25198
56.6198,1.25282
56.6394,1.25488
56.6751,1.25861
56.7825,1.28567
56.7946,1.28995
56.8099,1.29518
56.8407,1.30715
56.849,1.31011
56.897,1.32534
56.906,1.32804
56.9565,1.34526
57.0064,1.3656
57.0328,1.37758
57.0512,1.38613
57.0538,1.38742
57.0666,1.39304
57.0919,1.40421
57.112,1.41119
57.1289,1.41701
57.2162,1.45415
57.2312,1.46186
57.2322,1.46235
57.2326,1.46256
57.2627,1.47574
57.2627,1.47574
57.2644,1.47646
57.2717,1.47924
57.2718,1.47928
57.301,1.49003
57.306,1.49186
57.3075,1.49249
57.3824,1.52363
57.3956,1.52978
57.4018,1.53263
57.4269,1.54437
57.431,1.54625
57.4395,1.5492
57.4554,1.55349
57.4555,1.5535
57.4679,1.55639
57.4937,1.5619
57.5705,1.58241
57.5975,1.59197
57.5976,1.592
57.6014,1.59332
57.6173,1.59824
57.6245,1.60082
57.6355,1.6042
57.6436,1.60641
57.655,1.60936
57.6799,1.61571
57.6895,1.61848
57.6976,1.62047
57.7169,1.62587
57.7234,1.62742
57.7488,1.63297
57.7712,1.63811
57.7734,1.63832
57.778,1.63861
57.8065,1.63843
57.8068,1.63843
57.8296,1.63831
57.8904,1.64203
57.8988,1.64272
57.9226,1.64424
57.9446,1.64588
57.9506,1.64633
57.9786,1.64786
58.0304,1.64738
58.0533,1.6459
58.0654,1.64413
58.0982,1.63974
58.1091,1.63792
58.1174,1.63638
58.1681,1.62764
58.1919,1.6246
58.2299,1.61979
58.2537,1.61435
58.2902,1.60501
58.3371,1.59263
58.3545,1.58821
58.3563,1.58765
58.3859,1.57815
58.4001,1.5733
58.4005,1.57319
58.4114,1.56898
58.4188,1.56586
58.4236,1.56376
58.4493,1.5533
58.5512,1.50965
58.5563,1.50797
58.5857,1.49434
58.593,1.49132
58.6122,1.48233
58.6133,1.48178
58.654,1.46339
58.6902,1.44801
58.7243,1.43401
58.7355,1.42948
58.7412,1.42698
58.7691,1.41361
58.7794,1.40851
58.7971,1.39971
58.8362,1.38006
58.8844,1.3583
58.9058,1.34922
58.9147,1.34539
58.959,1.32724
58.9742,1.3215
59.0123,1.30661
59.0322,1.29912
59.0799,1.28037
59.1227,1.26505
59.1297,1.26255
59.169,1.24871
59.1723,1.24764
59.2342,1.22957
59.2402,1.22794
59.2681,1.21978
59.2823,1.21529
59.3104,1.20677
59.3269,1.2017
59.3739,1.1885
59.4276,1.17823
59.4404,1.17665
59.467,1.17358
59.4885,1.17103
59.5048,1.16894
59.5576,1.16496
59.5663,1.16462
59.6043,1.16349
59.6105,1.1633
59.6496,1.16471
59.6497,1.16471
59.6559,1.1652
59.6984,1.16887
59.6984,1.16887
59.7028,1.16934
59.7028,1.16934
59.7052,1.1695
59.7473,1.17384
59.7748,1.17677
59.8012,1.18019
59.8546,1.18707
59.8676,1.18901
59.8864,1.19188
59.9041,1.19567
59.9443,1.20573
59.9847,1.21575
60.0255,1.22549
60.0707,1.23895
60.0717,1.23928
60.0813,1.24229
60.1126,1.2519
60.13,1.25622
60.1549,1.26241
60.2256,1.28553
60.244,1.29339
60.2668,1.30271
60.2734,1.30546
60.3073,1.32068
60.3302,1.33115
60.3336,1.3327
60.3385,1.33487
60.371,1.34883
60.3712,1.34892
60.388,1.35625
60.3887,1.35655
60.3993,1.36083
60.424,1.37056
60.4391,1.37647
60.4402,1.3769
60.4427,1.37784
60.4523,1.38126
60.4528,1.3814
60.4787,1.39047
60.4788,1.39048
60.4857,1.39288
60.4952,1.39616
60.5411,1.41276
60.5708,1.42482
60.6142,1.44318
60.6572,1.46326
60.6768,1.47348
60.7266,1.49832
60.7322,1.50119
60.7572,1.51341
60.768,1.51859
60.7939,1.53057
60.7991,1.53287
60.8027,1.53439
60.8115,1.53785
60.8116,1.53787
60.8219,1.54184
60.8221,1.54192
60.8504,1.5527
60.851,1.55295
60.8602,1.55657
60.8635,1.55783
60.8636,1.55787
60.8925,1.56725
60.8928,1.56736
60.9117,1.57408
60.9171,1.57603
60.9253,1.5787
60.9551,1.58859
60.9738,1.59555
60.9799,1.5977
60.985,1.59934
61.0132,1.609
61.0247,1.6121
61.0606,1.6216
61.0607,1.62163
61.0645,1.62275
61.0703,1.62412
61.0864,1.62783
61.0865,1.62785
61.1034,1.63229
61.1035,1.63232
61.1179,1.63634
61.1181,1.6364
61.1264,1.63845
61.1266,1.63849
61.1444,1.64313
61.1447,1.64319
61.1602,1.64676
61.1605,1.64684
61.1714,1.64937
61.1746,1.6501
61.1747,1.65012
61.1789,1.6511
61.1847,1.65239
61.2005,1.65574
61.2006,1.65577
61.2034,1.65633
61.2035,1.65635
61.2285,1.66149
61.2346,1.66286
61.2448,1.66494
61.2482,1.66565
61.2954,1.67562
61.2955,1.67564
61.3015,1.67725
61.3076,1.67857
61.3078,1.67861
61.3313,1.68393
61.3315,1.68396
61.3618,1.692
61.3619,1.69203
61.3757,1.69597
61.3854,1.69851
61.3921,1.70031
61.3982,1.70187
61.4156,1.70594
61.4167,1.70622
61.4448,1.7125
61.4551,1.71496
61.4638,1.71695
61.4842,1.72154
61.4978,1.72483
61.5217,1.7303
61.5228,1.73056
61.574,1.74089
61.6078,1.74882
61.6117,1.74963
61.6507,1.75632
61.6581,1.75788
61.6675,1.75956
61.6678,1.75961
61.6956,1.76392
61.6988,1.76438
61.7182,1.76708
61.734,1.76974
61.7461,1.77149
61.7468,1.77158
61.7792,1.77624
61.7821,1.77673
61.7983,1.77895
61.8023,1.7795
61.8283,1.78122
61.8297,1.78128
61.8395,1.78077
61.8667,1.77884
61.8747,1.77794
61.9175,1.77314
61.9653,1.76697
61.9722,1.76612
62.011,1.76103
62.0111,1.76102
62.0183,1.76002
62.0447,1.7561
62.0661,1.75292
62.0969,1.74772
62.1005,1.74701
62.1501,1.7382
62.1698,1.73422
62.1905,1.72976
62.2234,1.72137
62.2276,1.72039
62.2672,1.70991
62.2974,1.70143
62.3404,1.69034
62.3404,1.69033
62.3429,1.68969
62.3743,1.68168
62.4151,1.66994
62.5238,1.64509
62.5687,1.63682
62.5801,1.63471
62.5891,1.63287
62.6629,1.62185
62.6935,1.62001
62.7081,1.61899
62.7578,1.6162
62.78,1.61549
62.8329,1.61535
62.833,1.61535
62.8403,1.6154
62.8968,1.61664
62.8968,1.61664
62.8977,1.61666
62.9459,1.61604
62.9587,1.61592
63.0058,1.61588
63.0261,1.61668
63.0323,1.61694
63.0453,1.6179
63.0457,1.61791
63.0621,1.61843
63.0799,1.61953
63.0811,1.6196
63.1097,1.61468
63.155,1.60238
63.2031,1.58089
63.2265,1.57117
63.2852,1.54965
63.2912,1.54972
63.3041,1.54731
