Distance,Diameter,Radius,,Text File Input
21.2525,1.73433,0.867165,,21.2525 0.867165 0
21.265,1.7346,0.8673,,21.265 0.8673 0
21.3434,1.74003,0.870015,,21.3434 0.870015 0
21.4009,1.7445,0.87225,,21.4009 0.87225 0
21.4727,1.75105,0.875525,,21.4727 0.875525 0
21.4916,1.75356,0.87678,,21.4916 0.87678 0
21.5207,1.75611,0.878055,,21.5207 0.878055 0
21.5703,1.76187,0.880935,,21.5703 0.880935 0
21.579,1.76314,0.88157,,21.579 0.88157 0
21.6096,1.76785,0.883925,,21.6096 0.883925 0
21.6876,1.77866,0.88933,,21.6876 0.88933 0
21.7466,1.79,0.895,,21.7466 0.895 0
21.7687,1.79507,0.897535,,21.7687 0.897535 0
21.7809,1.79766,0.89883,,21.7809 0.89883 0
21.8405,1.80861,0.904305,,21.8405 0.904305 0
21.8697,1.81435,0.907175,,21.8697 0.907175 0
21.8981,1.81991,0.909955,,21.8981 0.909955 0
21.9503,1.83078,0.91539,,21.9503 0.91539 0
21.952,1.83118,0.91559,,21.952 0.91559 0
21.9762,1.83585,0.917925,,21.9762 0.917925 0
21.9795,1.83636,0.91818,,21.9795 0.91818 0
22.0077,1.84041,0.920205,,22.0077 0.920205 0
22.0123,1.84109,0.920545,,22.0123 0.920545 0
22.1369,1.86028,0.93014,,22.1369 0.93014 0
22.2081,1.88288,0.94144,,22.2081 0.94144 0
22.2276,1.88582,0.94291,,22.2276 0.94291 0
22.2292,1.88602,0.94301,,22.2292 0.94301 0
22.2794,1.88774,0.94387,,22.2794 0.94387 0
22.3402,1.88876,0.94438,,22.3402 0.94438 0
22.348,1.88923,0.944615,,22.348 0.944615 0
22.3658,1.88929,0.944645,,22.3658 0.944645 0
22.3831,1.88967,0.944835,,22.3831 0.944835 0
22.4226,1.8788,0.9394,,22.4226 0.9394 0
22.4499,1.87235,0.936175,,22.4499 0.936175 0
22.4636,1.86788,0.93394,,22.4636 0.93394 0
22.464,1.86772,0.93386,,22.464 0.93386 0
22.5364,1.84294,0.92147,,22.5364 0.92147 0
22.537,1.84274,0.92137,,22.537 0.92137 0
22.5624,1.83618,0.91809,,22.5624 0.91809 0
22.6176,1.82304,0.91152,,22.6176 0.91152 0
22.6475,1.81582,0.90791,,22.6475 0.90791 0
22.6761,1.81204,0.90602,,22.6761 0.90602 0
22.6935,1.8095,0.90475,,22.6935 0.90475 0
22.6936,1.80949,0.904745,,22.6936 0.904745 0
22.6952,1.809,0.9045,,22.6952 0.9045 0
22.7638,1.79213,0.896065,,22.7638 0.896065 0
22.8715,1.77729,0.888645,,22.8715 0.888645 0
22.8782,1.77665,0.888325,,22.8782 0.888325 0
22.882,1.77642,0.88821,,22.882 0.88821 0
22.9638,1.77196,0.88598,,22.9638 0.88598 0
22.9986,1.7719,0.88595,,22.9986 0.88595 0
23.0499,1.76931,0.884655,,23.0499 0.884655 0
23.0581,1.76958,0.88479,,23.0581 0.88479 0
23.1424,1.77278,0.88639,,23.1424 0.88639 0
23.1509,1.77396,0.88698,,23.1509 0.88698 0
23.2162,1.78292,0.89146,,23.2162 0.89146 0
23.2162,1.78293,0.891465,,23.2162 0.891465 0
23.2243,1.78417,0.892085,,23.2243 0.892085 0
23.3075,1.79966,0.89983,,23.3075 0.89983 0
23.3523,1.81142,0.90571,,23.3523 0.90571 0
23.3588,1.81334,0.90667,,23.3588 0.90667 0
23.3777,1.81891,0.909455,,23.3777 0.909455 0
23.3959,1.82372,0.91186,,23.3959 0.91186 0
23.4175,1.82981,0.914905,,23.4175 0.914905 0
23.4323,1.8338,0.9169,,23.4323 0.9169 0
23.4468,1.8377,0.91885,,23.4468 0.91885 0
23.5195,1.85529,0.927645,,23.5195 0.927645 0
23.5302,1.85872,0.92936,,23.5302 0.92936 0
23.5837,1.87521,0.937605,,23.5837 0.937605 0
23.5854,1.87584,0.93792,,23.5854 0.93792 0
23.6524,1.9017,0.95085,,23.6524 0.95085 0
23.6525,1.90173,0.950865,,23.6525 0.950865 0
23.666,1.90722,0.95361,,23.666 0.95361 0
23.723,1.93134,0.96567,,23.723 0.96567 0
23.7663,1.95137,0.975685,,23.7663 0.975685 0
23.7781,1.95677,0.978385,,23.7781 0.978385 0
23.8242,1.97884,0.98942,,23.8242 0.98942 0
23.8242,1.97885,0.989425,,23.8242 0.989425 0
23.8262,1.97979,0.989895,,23.8262 0.989895 0
23.8263,1.97982,0.98991,,23.8263 0.98991 0
23.8466,1.98883,0.994415,,23.8466 0.994415 0
23.8468,1.98896,0.99448,,23.8468 0.99448 0
23.8628,1.9967,0.99835,,23.8628 0.99835 0
23.863,1.9968,0.9984,,23.863 0.9984 0
23.8708,2.00043,1.000215,,23.8708 1.000215 0
23.8826,2.00536,1.00268,,23.8826 1.00268 0
23.9161,2.01896,1.00948,,23.9161 1.00948 0
23.9165,2.01914,1.00957,,23.9165 1.00957 0
23.9358,2.02824,1.01412,,23.9358 1.01412 0
23.9361,2.02835,1.014175,,23.9361 1.014175 0
23.9946,2.05701,1.028505,,23.9946 1.028505 0
23.9947,2.05707,1.028535,,23.9947 1.028535 0
24.0083,2.06476,1.03238,,24.0083 1.03238 0
24.0088,2.06504,1.03252,,24.0088 1.03252 0
24.0392,2.08172,1.04086,,24.0392 1.04086 0
24.0407,2.08262,1.04131,,24.0407 1.04131 0
24.0873,2.11112,1.05556,,24.0873 1.05556 0
24.0948,2.11566,1.05783,,24.0948 1.05783 0
24.1318,2.13785,1.068925,,24.1318 1.068925 0
24.1318,2.13787,1.068935,,24.1318 1.068935 0
24.1367,2.14097,1.070485,,24.1367 1.070485 0
24.1387,2.14226,1.07113,,24.1387 1.07113 0
24.1493,2.14905,1.074525,,24.1493 1.074525 0
24.1511,2.15017,1.075085,,24.1511 1.075085 0
24.1612,2.1561,1.07805,,24.1612 1.07805 0
24.1614,2.15619,1.078095,,24.1614 1.078095 0
24.1747,2.16374,1.08187,,24.1747 1.08187 0
24.1756,2.16426,1.08213,,24.1756 1.08213 0
24.1973,2.17666,1.08833,,24.1973 1.08833 0
24.1975,2.17676,1.08838,,24.1975 1.08838 0
24.2195,2.18936,1.09468,,24.2195 1.09468 0
24.2266,2.19298,1.09649,,24.2266 1.09649 0
24.2481,2.204,1.102,,24.2481 1.102 0
24.2885,2.22511,1.112555,,24.2885 1.112555 0
24.3015,2.23254,1.11627,,24.3015 1.11627 0
24.3063,2.23528,1.11764,,24.3063 1.11764 0
24.3341,2.2492,1.1246,,24.3341 1.1246 0
24.3344,2.2494,1.1247,,24.3344 1.1247 0
24.3784,2.27439,1.137195,,24.3784 1.137195 0
24.3787,2.27453,1.137265,,24.3787 1.137265 0
24.4088,2.29174,1.14587,,24.4088 1.14587 0
24.4095,2.29215,1.146075,,24.4095 1.146075 0
24.4453,2.31255,1.156275,,24.4453 1.156275 0
24.4457,2.31278,1.15639,,24.4457 1.15639 0
24.4757,2.33163,1.165815,,24.4757 1.165815 0
24.4769,2.3324,1.1662,,24.4769 1.1662 0
24.4913,2.34118,1.17059,,24.4913 1.17059 0
24.4914,2.34126,1.17063,,24.4914 1.17063 0
24.5217,2.36069,1.180345,,24.5217 1.180345 0
24.5219,2.3608,1.1804,,24.5219 1.1804 0
24.5426,2.37495,1.187475,,24.5426 1.187475 0
24.5429,2.37516,1.18758,,24.5429 1.18758 0
24.563,2.38842,1.19421,,24.563 1.19421 0
24.5632,2.38859,1.194295,,24.5632 1.194295 0
24.5849,2.40295,1.201475,,24.5849 1.201475 0
24.6004,2.4135,1.20675,,24.6004 1.20675 0
24.6004,2.41356,1.20678,,24.6004 1.20678 0
24.6212,2.42754,1.21377,,24.6212 1.21377 0
24.6233,2.42888,1.21444,,24.6233 1.21444 0
24.6238,2.42915,1.214575,,24.6238 1.214575 0
24.629,2.43226,1.21613,,24.629 1.21613 0
24.634,2.4353,1.21765,,24.634 1.21765 0
24.6512,2.44541,1.222705,,24.6512 1.222705 0
24.6513,2.44543,1.222715,,24.6513 1.222715 0
24.6605,2.45029,1.225145,,24.6605 1.225145 0
24.6606,2.45035,1.225175,,24.6606 1.225175 0
24.6655,2.45288,1.22644,,24.6655 1.22644 0
24.6656,2.45296,1.22648,,24.6656 1.22648 0
24.6846,2.46244,1.23122,,24.6846 1.23122 0
24.6956,2.46695,1.233475,,24.6956 1.233475 0
24.7363,2.47924,1.23962,,24.7363 1.23962 0
24.7374,2.47962,1.23981,,24.7374 1.23981 0
24.7485,2.48354,1.24177,,24.7485 1.24177 0
24.7486,2.48359,1.241795,,24.7486 1.241795 0
24.7592,2.48756,1.24378,,24.7592 1.24378 0
24.7593,2.48757,1.243785,,24.7593 1.243785 0
24.7638,2.48908,1.24454,,24.7638 1.24454 0
24.764,2.48916,1.24458,,24.764 1.24458 0
24.8132,2.50544,1.25272,,24.8132 1.25272 0
24.8133,2.50546,1.25273,,24.8133 1.25273 0
24.8227,2.50907,1.254535,,24.8227 1.254535 0
24.8233,2.50926,1.25463,,24.8233 1.25463 0
24.8489,2.51872,1.25936,,24.8489 1.25936 0
24.8497,2.51899,1.259495,,24.8497 1.259495 0
24.8979,2.53598,1.26799,,24.8979 1.26799 0
24.9274,2.54729,1.273645,,24.9274 1.273645 0
24.9399,2.55173,1.275865,,24.9399 1.275865 0
24.9432,2.55284,1.27642,,24.9432 1.27642 0
24.9779,2.56449,1.282245,,24.9779 1.282245 0
24.9918,2.56931,1.284655,,24.9918 1.284655 0
25.0001,2.57175,1.285875,,25.0001 1.285875 0
25.0077,2.57393,1.286965,,25.0077 1.286965 0
25.0367,2.58245,1.291225,,25.0367 1.291225 0
25.0368,2.58248,1.29124,,25.0368 1.29124 0
25.0842,2.59543,1.297715,,25.0842 1.297715 0
25.0948,2.59857,1.299285,,25.0948 1.299285 0
25.161,2.61816,1.30908,,25.161 1.30908 0
25.2184,2.63724,1.31862,,25.2184 1.31862 0
25.2639,2.65105,1.325525,,25.2639 1.325525 0
25.2688,2.65253,1.326265,,25.2688 1.326265 0
25.2948,2.66088,1.33044,,25.2948 1.33044 0
25.2978,2.6619,1.33095,,25.2978 1.33095 0
25.3051,2.66437,1.332185,,25.3051 1.332185 0
25.3916,2.69307,1.346535,,25.3916 1.346535 0
25.4044,2.69784,1.34892,,25.4044 1.34892 0
25.4449,2.71118,1.35559,,25.4449 1.35559 0
25.487,2.72531,1.362655,,25.487 1.362655 0
25.5114,2.73419,1.367095,,25.5114 1.367095 0
25.5278,2.73966,1.36983,,25.5278 1.36983 0
25.5341,2.74169,1.370845,,25.5341 1.370845 0
25.566,2.75182,1.37591,,25.566 1.37591 0
25.6006,2.76295,1.381475,,25.6006 1.381475 0
25.6063,2.7648,1.3824,,25.6063 1.3824 0
25.6466,2.77804,1.38902,,25.6466 1.38902 0
25.6493,2.77891,1.389455,,25.6493 1.389455 0
25.6746,2.7861,1.39305,,25.6746 1.39305 0
25.6769,2.78675,1.393375,,25.6769 1.393375 0
25.7224,2.79669,1.398345,,25.7224 1.398345 0
25.7407,2.80059,1.400295,,25.7407 1.400295 0
25.7616,2.80508,1.40254,,25.7616 1.40254 0
25.7861,2.81006,1.40503,,25.7861 1.40503 0
25.8458,2.82393,1.411965,,25.8458 1.411965 0
25.9057,2.83453,1.417265,,25.9057 1.417265 0
25.9074,2.83484,1.41742,,25.9074 1.41742 0
25.9549,2.84649,1.423245,,25.9549 1.423245 0
25.9638,2.84823,1.424115,,25.9638 1.424115 0
26.0014,2.85579,1.427895,,26.0014 1.427895 0
26.008,2.85678,1.42839,,26.008 1.42839 0
26.0756,2.86516,1.43258,,26.0756 1.43258 0
26.1241,2.87131,1.435655,,26.1241 1.435655 0
26.1252,2.87145,1.435725,,26.1252 1.435725 0
26.2022,2.88065,1.440325,,26.2022 1.440325 0
26.2176,2.88315,1.441575,,26.2176 1.441575 0
26.2884,2.88903,1.444515,,26.2884 1.444515 0
26.3477,2.89598,1.44799,,26.3477 1.44799 0
26.4158,2.90664,1.45332,,26.4158 1.45332 0
26.4338,2.90925,1.454625,,26.4338 1.454625 0
26.4904,2.91919,1.459595,,26.4904 1.459595 0
26.4929,2.91967,1.459835,,26.4929 1.459835 0
26.5069,2.92277,1.461385,,26.5069 1.461385 0
26.5119,2.92368,1.46184,,26.5119 1.46184 0
26.5528,2.93069,1.465345,,26.5528 1.465345 0
26.5869,2.93499,1.467495,,26.5869 1.467495 0
26.5887,2.9352,1.4676,,26.5887 1.4676 0
26.6351,2.93947,1.469735,,26.6351 1.469735 0
26.7012,2.94673,1.473365,,26.7012 1.473365 0
26.7076,2.9474,1.4737,,26.7076 1.4737 0
26.7224,2.94878,1.47439,,26.7224 1.47439 0
26.746,2.94934,1.47467,,26.746 1.47467 0
26.8276,2.94822,1.47411,,26.8276 1.47411 0
26.8493,2.94819,1.474095,,26.8493 1.474095 0
26.863,2.94805,1.474025,,26.863 1.474025 0
26.897,2.94797,1.473985,,26.897 1.473985 0
26.8988,2.94795,1.473975,,26.8988 1.473975 0
26.9099,2.94709,1.473545,,26.9099 1.473545 0
26.9526,2.94069,1.470345,,26.9526 1.470345 0
27.0128,2.93233,1.466165,,27.0128 1.466165 0
27.0303,2.9305,1.46525,,27.0303 1.46525 0
27.0453,2.92821,1.464105,,27.0453 1.464105 0
27.0625,2.92556,1.46278,,27.0625 1.46278 0
27.0865,2.92084,1.46042,,27.0865 1.46042 0
27.1039,2.91745,1.458725,,27.1039 1.458725 0
27.1137,2.91529,1.457645,,27.1137 1.457645 0
27.1303,2.91075,1.455375,,27.1303 1.455375 0
27.2316,2.88813,1.444065,,27.2316 1.444065 0
27.3078,2.87158,1.43579,,27.3078 1.43579 0
27.3288,2.86672,1.43336,,27.3288 1.43336 0
27.338,2.86441,1.432205,,27.338 1.432205 0
27.3923,2.8476,1.4238,,27.3923 1.4238 0
27.588,2.7987,1.39935,,27.588 1.39935 0
27.668,2.77881,1.389405,,27.668 1.389405 0
27.6943,2.77106,1.38553,,27.6943 1.38553 0
27.7308,2.76023,1.380115,,27.7308 1.380115 0
27.7396,2.75764,1.37882,,27.7396 1.37882 0
27.9369,2.7101,1.35505,,27.9369 1.35505 0
27.9856,2.69985,1.349925,,27.9856 1.349925 0
28.0008,2.69666,1.34833,,28.0008 1.34833 0
28.028,2.68977,1.344885,,28.028 1.344885 0
28.0358,2.68779,1.343895,,28.0358 1.343895 0
28.0676,2.67987,1.339935,,28.0676 1.339935 0
28.0814,2.67633,1.338165,,28.0814 1.338165 0
28.1688,2.65484,1.32742,,28.1688 1.32742 0
28.2915,2.63241,1.316205,,28.2915 1.316205 0
28.3621,2.62505,1.312525,,28.3621 1.312525 0
28.3913,2.62325,1.311625,,28.3913 1.311625 0
28.4484,2.6149,1.30745,,28.4484 1.30745 0
28.4487,2.61485,1.307425,,28.4487 1.307425 0
28.5331,2.60165,1.300825,,28.5331 1.300825 0
28.6115,2.59423,1.297115,,28.6115 1.297115 0
28.6352,2.59271,1.296355,,28.6352 1.296355 0
28.644,2.59219,1.296095,,28.644 1.296095 0
28.6544,2.59135,1.295675,,28.6544 1.295675 0
28.6793,2.58945,1.294725,,28.6793 1.294725 0
28.755,2.58277,1.291385,,28.755 1.291385 0
28.7817,2.58087,1.290435,,28.7817 1.290435 0
28.7967,2.57943,1.289715,,28.7967 1.289715 0
28.8541,2.57376,1.28688,,28.8541 1.28688 0
28.8753,2.57188,1.28594,,28.8753 1.28594 0
28.9359,2.56566,1.28283,,28.9359 1.28283 0
29.0151,2.56101,1.280505,,29.0151 1.280505 0
29.0968,2.55401,1.277005,,29.0968 1.277005 0
29.0993,2.55397,1.276985,,29.0993 1.276985 0
29.1522,2.54643,1.273215,,29.1522 1.273215 0
29.1989,2.54061,1.270305,,29.1989 1.270305 0
29.2438,2.53514,1.26757,,29.2438 1.26757 0
29.4149,2.52313,1.261565,,29.4149 1.261565 0
29.4477,2.52106,1.26053,,29.4477 1.26053 0
29.4957,2.51568,1.25784,,29.4957 1.25784 0
29.5486,2.5098,1.2549,,29.5486 1.2549 0
29.6431,2.50007,1.250035,,29.6431 1.250035 0
29.7018,2.49379,1.246895,,29.7018 1.246895 0
29.7374,2.49102,1.24551,,29.7374 1.24551 0
29.7541,2.48922,1.24461,,29.7541 1.24461 0
29.7953,2.48436,1.24218,,29.7953 1.24218 0
29.8654,2.47564,1.23782,,29.8654 1.23782 0
29.8657,2.47561,1.237805,,29.8657 1.237805 0
29.87,2.47513,1.237565,,29.87 1.237565 0
30.0372,2.45671,1.228355,,30.0372 1.228355 0
30.077,2.45545,1.227725,,30.077 1.227725 0
30.0848,2.45482,1.22741,,30.0848 1.22741 0
30.1566,2.45189,1.225945,,30.1566 1.225945 0
30.1723,2.45132,1.22566,,30.1723 1.22566 0
30.1729,2.45129,1.225645,,30.1729 1.225645 0
30.1842,2.45075,1.225375,,30.1842 1.225375 0
30.1961,2.44973,1.224865,,30.1961 1.224865 0
30.2112,2.44819,1.224095,,30.2112 1.224095 0
30.2839,2.44127,1.220635,,30.2839 1.220635 0
30.3484,2.43597,1.217985,,30.3484 1.217985 0
30.3683,2.43495,1.217475,,30.3683 1.217475 0
30.3687,2.43493,1.217465,,30.3687 1.217465 0
30.3886,2.43428,1.21714,,30.3886 1.21714 0
30.4533,2.43345,1.216725,,30.4533 1.216725 0
30.4722,2.43339,1.216695,,30.4722 1.216695 0
30.4783,2.433,1.2165,,30.4783 1.2165 0
30.5106,2.43038,1.21519,,30.5106 1.21519 0
30.5272,2.42862,1.21431,,30.5272 1.21431 0
30.6032,2.42329,1.211645,,30.6032 1.211645 0
30.6178,2.4219,1.21095,,30.6178 1.21095 0
30.6854,2.41747,1.208735,,30.6854 1.208735 0
30.6909,2.41697,1.208485,,30.6909 1.208485 0
30.7889,2.41122,1.20561,,30.7889 1.20561 0
30.81,2.41112,1.20556,,30.81 1.20556 0
30.8494,2.40939,1.204695,,30.8494 1.204695 0
30.9076,2.40759,1.203795,,30.9076 1.203795 0
30.9153,2.40714,1.20357,,30.9153 1.20357 0
30.9238,2.40638,1.20319,,30.9238 1.20319 0
30.9552,2.40339,1.201695,,30.9552 1.201695 0
31.0358,2.39397,1.196985,,31.0358 1.196985 0
31.044,2.39311,1.196555,,31.044 1.196555 0
31.1055,2.38401,1.192005,,31.1055 1.192005 0
31.1241,2.38076,1.19038,,31.1241 1.19038 0
31.1531,2.37567,1.187835,,31.1531 1.187835 0
31.1559,2.37513,1.187565,,31.1559 1.187565 0
31.1909,2.36708,1.18354,,31.1909 1.18354 0
31.2302,2.35729,1.178645,,31.2302 1.178645 0
31.3169,2.3371,1.16855,,31.3169 1.16855 0
31.3169,2.3371,1.16855,,31.3169 1.16855 0
31.3197,2.33663,1.168315,,31.3197 1.168315 0
31.4152,2.31663,1.158315,,31.4152 1.158315 0
31.4949,2.29838,1.14919,,31.4949 1.14919 0
31.4973,2.29794,1.14897,,31.4973 1.14897 0
31.55,2.28886,1.14443,,31.55 1.14443 0
31.5588,2.28735,1.143675,,31.5588 1.143675 0
31.5876,2.2817,1.14085,,31.5876 1.14085 0
31.6445,2.27133,1.135665,,31.6445 1.135665 0
31.6609,2.26739,1.133695,,31.6609 1.133695 0
31.7127,2.25675,1.128375,,31.7127 1.128375 0
31.816,2.23955,1.119775,,31.816 1.119775 0
31.8793,2.23219,1.116095,,31.8793 1.116095 0
31.9136,2.22789,1.113945,,31.9136 1.113945 0
31.9313,2.22543,1.112715,,31.9313 1.112715 0
31.9329,2.22515,1.112575,,31.9329 1.112575 0
31.9738,2.21642,1.10821,,31.9738 1.10821 0
31.9961,2.21256,1.10628,,31.9961 1.10628 0
32.1517,2.20064,1.10032,,32.1517 1.10032 0
32.171,2.20051,1.100255,,32.171 1.100255 0
32.1925,2.20013,1.100065,,32.1925 1.100065 0
32.2557,2.19416,1.09708,,32.2557 1.09708 0
32.257,2.19404,1.09702,,32.257 1.09702 0
32.2627,2.19336,1.09668,,32.2627 1.09668 0
32.3047,2.18763,1.093815,,32.3047 1.093815 0
32.3603,2.18077,1.090385,,32.3603 1.090385 0
32.4789,2.17789,1.088945,,32.4789 1.088945 0
32.503,2.17856,1.08928,,32.503 1.08928 0
32.5371,2.17875,1.089375,,32.5371 1.089375 0
32.5865,2.17712,1.08856,,32.5865 1.08856 0
32.5888,2.17707,1.088535,,32.5888 1.088535 0
32.5893,2.17704,1.08852,,32.5893 1.08852 0
32.6115,2.17528,1.08764,,32.6115 1.08764 0
32.643,2.17338,1.08669,,32.643 1.08669 0
32.6938,2.17197,1.085985,,32.6938 1.085985 0
32.6939,2.17197,1.085985,,32.6939 1.085985 0
32.707,2.17202,1.08601,,32.707 1.08601 0
32.7215,2.17129,1.085645,,32.7215 1.085645 0
32.7574,2.16985,1.084925,,32.7574 1.084925 0
32.7907,2.16979,1.084895,,32.7907 1.084895 0
32.8444,2.16964,1.08482,,32.8444 1.08482 0
32.8445,2.16964,1.08482,,32.8445 1.08482 0
32.8707,2.1698,1.0849,,32.8707 1.0849 0
32.9154,2.16891,1.084455,,32.9154 1.084455 0
32.9193,2.16876,1.08438,,32.9193 1.08438 0
32.987,2.16835,1.084175,,32.987 1.084175 0
32.9988,2.1684,1.0842,,32.9988 1.0842 0
33.0503,2.16641,1.083205,,33.0503 1.083205 0
33.0584,2.16614,1.08307,,33.0584 1.08307 0
33.1312,2.16345,1.081725,,33.1312 1.081725 0
33.1486,2.16336,1.08168,,33.1486 1.08168 0
33.1956,2.16429,1.082145,,33.1956 1.082145 0
33.2078,2.16408,1.08204,,33.2078 1.08204 0
33.2284,2.16456,1.08228,,33.2284 1.08228 0
33.241,2.16444,1.08222,,33.241 1.08222 0
33.2844,2.16542,1.08271,,33.2844 1.08271 0
33.2912,2.16552,1.08276,,33.2912 1.08276 0
33.3016,2.16561,1.082805,,33.3016 1.082805 0
33.3166,2.16557,1.082785,,33.3166 1.082785 0
33.3443,2.16398,1.08199,,33.3443 1.08199 0
33.3669,2.16236,1.08118,,33.3669 1.08118 0
33.3854,2.16082,1.08041,,33.3854 1.08041 0
33.4679,2.1579,1.07895,,33.4679 1.07895 0
33.5027,2.15907,1.079535,,33.5027 1.079535 0
33.527,2.15954,1.07977,,33.527 1.07977 0
33.5487,2.16086,1.08043,,33.5487 1.08043 0
33.5838,2.16294,1.08147,,33.5838 1.08147 0
33.5933,2.16323,1.081615,,33.5933 1.081615 0
33.5939,2.16323,1.081615,,33.5939 1.081615 0
33.6137,2.16246,1.08123,,33.6137 1.08123 0
33.6481,2.15927,1.079635,,33.6481 1.079635 0
33.6589,2.15767,1.078835,,33.6589 1.078835 0
33.6622,2.15713,1.078565,,33.6622 1.078565 0
33.7959,2.14192,1.07096,,33.7959 1.07096 0
33.852,2.14399,1.071995,,33.852 1.071995 0
33.8552,2.14355,1.071775,,33.8552 1.071775 0
33.9344,2.13004,1.06502,,33.9344 1.06502 0
33.9486,2.12739,1.063695,,33.9486 1.063695 0
34.0389,2.11068,1.05534,,34.0389 1.05534 0
34.1185,2.10174,1.05087,,34.1185 1.05087 0
34.1522,2.09891,1.049455,,34.1522 1.049455 0
34.2217,2.0963,1.04815,,34.2217 1.04815 0
34.2253,2.09632,1.04816,,34.2253 1.04816 0
34.3045,2.09546,1.04773,,34.3045 1.04773 0
34.317,2.09544,1.04772,,34.317 1.04772 0
34.3356,2.09474,1.04737,,34.3356 1.04737 0
34.4025,2.09216,1.04608,,34.4025 1.04608 0
34.4053,2.09208,1.04604,,34.4053 1.04604 0
34.4056,2.09209,1.046045,,34.4056 1.046045 0
34.4154,2.09135,1.045675,,34.4154 1.045675 0
34.4918,2.08847,1.044235,,34.4918 1.044235 0
34.4985,2.08833,1.044165,,34.4985 1.044165 0
34.5665,2.08668,1.04334,,34.5665 1.04334 0
34.5994,2.08668,1.04334,,34.5994 1.04334 0
34.623,2.08603,1.043015,,34.623 1.043015 0
34.6436,2.08625,1.043125,,34.6436 1.043125 0
34.774,2.08339,1.041695,,34.774 1.041695 0
34.8037,2.07965,1.039825,,34.8037 1.039825 0
34.8391,2.07778,1.03889,,34.8391 1.03889 0
34.8587,2.07455,1.037275,,34.8587 1.037275 0
34.9129,2.06418,1.03209,,34.9129 1.03209 0
34.9368,2.05974,1.02987,,34.9368 1.02987 0
34.9735,2.05328,1.02664,,34.9735 1.02664 0
34.9742,2.0531,1.02655,,34.9742 1.02655 0
35.0507,2.04036,1.02018,,35.0507 1.02018 0
35.148,2.02721,1.013605,,35.148 1.013605 0
35.1572,2.02618,1.01309,,35.1572 1.01309 0
35.1892,2.02179,1.010895,,35.1892 1.010895 0
35.252,2.01911,1.009555,,35.252 1.009555 0
35.278,2.01908,1.00954,,35.278 1.00954 0
35.2874,2.01798,1.00899,,35.2874 1.00899 0
35.2948,2.01698,1.00849,,35.2948 1.00849 0
35.2981,2.0166,1.0083,,35.2981 1.0083 0
35.348,2.01062,1.00531,,35.348 1.00531 0
35.3504,2.0103,1.00515,,35.3504 1.00515 0
35.3617,2.00985,1.004925,,35.3617 1.004925 0
35.4537,1.99884,0.99942,,35.4537 0.99942 0
35.499,1.99659,0.998295,,35.499 0.998295 0
35.5387,1.99353,0.996765,,35.5387 0.996765 0
35.5841,1.99145,0.995725,,35.5841 0.995725 0
35.5984,1.98955,0.994775,,35.5984 0.994775 0
35.6636,1.98058,0.99029,,35.6636 0.99029 0
35.6687,1.98001,0.990005,,35.6687 0.990005 0
35.6776,1.97886,0.98943,,35.6776 0.98943 0
35.6896,1.97753,0.988765,,35.6896 0.988765 0
35.7839,1.97022,0.98511,,35.7839 0.98511 0
35.8802,1.96778,0.98389,,35.8802 0.98389 0
35.8803,1.96778,0.98389,,35.8803 0.98389 0
35.9088,1.9679,0.98395,,35.9088 0.98395 0
35.9503,1.96863,0.984315,,35.9503 0.984315 0
35.9516,1.96868,0.98434,,35.9516 0.98434 0
35.9878,1.9701,0.98505,,35.9878 0.98505 0
35.9903,1.97019,0.985095,,35.9903 0.985095 0
36.0602,1.97323,0.986615,,36.0602 0.986615 0
36.0661,1.97359,0.986795,,36.0661 0.986795 0
36.1197,1.97639,0.988195,,36.1197 0.988195 0
36.1984,1.98461,0.992305,,36.1984 0.992305 0
36.2745,1.99845,0.999225,,36.2745 0.999225 0
36.3006,2.00405,1.002025,,36.3006 1.002025 0
36.3186,2.00765,1.003825,,36.3186 1.003825 0
36.366,2.01557,1.007785,,36.366 1.007785 0
36.3696,2.01615,1.008075,,36.3696 1.008075 0
36.4529,2.03226,1.01613,,36.4529 1.01613 0
36.5034,2.04556,1.02278,,36.5034 1.02278 0
36.5271,2.05272,1.02636,,36.5271 1.02636 0
36.5455,2.05783,1.028915,,36.5455 1.028915 0
36.6055,2.07208,1.03604,,36.6055 1.03604 0
36.6392,2.08097,1.040485,,36.6392 1.040485 0
36.6408,2.08127,1.040635,,36.6408 1.040635 0
36.6422,2.08139,1.040695,,36.6422 1.040695 0
36.6538,2.08195,1.040975,,36.6538 1.040975 0
36.7663,2.08405,1.042025,,36.7663 1.042025 0
36.8078,2.08687,1.043435,,36.8078 1.043435 0
36.8138,2.08723,1.043615,,36.8138 1.043615 0
36.8636,2.08971,1.044855,,36.8636 1.044855 0
36.9427,2.08444,1.04222,,36.9427 1.04222 0
36.9456,2.08448,1.04224,,36.9456 1.04224 0
36.9516,2.0839,1.04195,,36.9516 1.04195 0
36.956,2.08347,1.041735,,36.956 1.041735 0
36.9784,2.08104,1.04052,,36.9784 1.04052 0
37.0679,2.07862,1.03931,,37.0679 1.03931 0
37.0865,2.07896,1.03948,,37.0865 1.03948 0
37.0893,2.07896,1.03948,,37.0893 1.03948 0
37.0914,2.07894,1.03947,,37.0914 1.03947 0
37.1111,2.0788,1.0394,,37.1111 1.0394 0
37.1493,2.07921,1.039605,,37.1493 1.039605 0
37.166,2.07866,1.03933,,37.166 1.03933 0
