Distance,Diameter
10.6172,2.09151
10.6231,2.0903
10.6858,2.07457
10.7554,2.0526
10.822,2.03545
10.956,2.01468
11.0063,2.00456
11.0564,1.99418
11.0575,1.99395
11.2338,1.97981
11.2627,1.98201
11.2993,1.98265
11.3563,1.98261
11.4013,1.98334
11.4264,1.98391
11.5032,1.9898
11.533,1.99337
11.5449,1.99483
11.5463,1.99499
11.5815,1.99886
11.6388,2.00701
11.6812,2.01523
11.6852,2.01599
11.6915,2.01714
11.7454,2.0272
11.7764,2.03422
11.804,2.04066
11.8099,2.04226
11.8473,2.05266
11.8517,2.05388
11.8597,2.05615
11.9113,2.06679
11.9119,2.06691
11.934,2.07182
11.9899,2.08537
12.0256,2.09308
12.0725,2.10409
12.0746,2.10458
12.0844,2.10645
12.0858,2.10662
12.1284,2.11227
12.1636,2.11744
12.1645,2.11756
12.2328,2.12908
12.2372,2.12985
12.2638,2.13307
12.266,2.1333
12.2774,2.13437
12.2858,2.13518
12.2947,2.13537
12.3344,2.13707
12.3383,2.13721
12.3578,2.13816
12.4244,2.14214
12.4265,2.14225
12.4436,2.14252
12.474,2.13877
12.4822,2.13737
12.5012,2.13387
12.5159,2.13148
12.5206,2.13076
12.5404,2.12573
12.6369,2.10319
12.6616,2.09824
12.7052,2.08641
12.7109,2.08497
12.7298,2.08017
12.7298,2.08014
12.7326,2.0792
12.823,2.05223
12.8904,2.03885
12.9528,2.02301
12.9841,2.0113
13.0036,2.00427
13.0178,1.9989
13.0178,1.99889
13.0243,1.99623
13.0839,1.97141
13.1513,1.94747
13.1795,1.93744
13.1802,1.93716
13.207,1.92624
13.2074,1.92604
13.2387,1.91149
13.2548,1.90319
13.298,1.88078
13.3626,1.85135
13.363,1.85114
13.3733,1.84664
13.4107,1.82914
13.47,1.79953
13.4798,1.79408
13.55,1.75799
13.5575,1.75406
13.6076,1.72917
13.6357,1.71441
13.6739,1.69501
13.6945,1.6843
13.6968,1.68316
13.7135,1.67454
13.7452,1.65803
13.7506,1.6553
13.8019,1.62788
13.8588,1.60076
13.8886,1.58826
13.891,1.58722
13.9338,1.56848
13.9369,1.56706
14.0009,1.53905
14.0052,1.53731
14.049,1.5211
14.059,1.5178
14.0819,1.51056
14.0861,1.50917
14.1303,1.4951
14.1314,1.49474
14.1681,1.48301
14.1727,1.48156
14.2243,1.46574
14.2578,1.45684
14.2961,1.44833
14.3118,1.44521
14.3125,1.44507
14.339,1.43948
14.3634,1.43425
14.3878,1.42975
14.41,1.42643
14.4477,1.4219
14.4616,1.42057
14.5015,1.41687
14.5111,1.41609
14.5174,1.41532
14.5655,1.41026
14.5694,1.41005
14.6052,1.40792
14.6177,1.408
14.6745,1.40958
14.7086,1.40996
14.7118,1.41009
14.7298,1.41035
14.7422,1.41031
14.7748,1.41021
14.7762,1.41023
14.8305,1.413
14.8307,1.41302
14.843,1.41433
14.893,1.4209
14.908,1.42357
14.9098,1.42386
14.9135,1.42427
14.9666,1.43144
14.9952,1.43647
15.019,1.44096
15.0465,1.44758
15.0699,1.45352
15.0749,1.45472
15.117,1.46438
15.1287,1.46709
15.1436,1.47032
15.1512,1.4719
15.1512,1.4719
15.1543,1.47245
15.1882,1.47817
15.2,1.47983
15.2184,1.48138
15.2372,1.48354
15.2625,1.48503
15.2964,1.48667
15.3014,1.48695
15.3154,1.4873
15.3337,1.48734
15.3349,1.48735
15.3599,1.48735
15.4037,1.48517
15.4053,1.48508
15.4452,1.4827
15.4606,1.48136
15.4977,1.47883
15.5291,1.47549
15.5307,1.47528
15.5409,1.47396
15.5784,1.46782
15.5824,1.46715
15.6125,1.46147
15.6258,1.45918
15.6514,1.45481
15.6616,1.45297
15.673,1.45098
15.6736,1.45086
15.7008,1.44479
15.7069,1.44319
15.7559,1.43021
15.7912,1.42134
15.798,1.41924
15.8388,1.40584
15.8412,1.40513
15.8476,1.40312
15.898,1.38655
15.9122,1.38238
15.9339,1.37527
15.9687,1.36438
15.9995,1.35593
16.0242,1.34994
16.0274,1.34914
16.055,1.3417
16.0725,1.33755
16.1005,1.33095
16.1532,1.31835
16.1722,1.31486
16.187,1.31234
16.2027,1.30986
16.275,1.29799
16.2935,1.29547
16.3294,1.29164
16.3486,1.2898
16.3745,1.28654
16.4066,1.28189
16.4694,1.27674
16.4945,1.27566
16.5331,1.27521
16.551,1.27523
16.591,1.27758
16.591,1.27758
16.6048,1.27849
16.6213,1.28013
16.6299,1.28088
16.6501,1.28244
16.6533,1.2827
16.6583,1.28311
16.669,1.28404
16.6834,1.28526
16.6834,1.28526
