"Distance","Diameter","RAS_R","RAS_A","RAS_S"
5.67406,2.93796,-27.3658,455.151,168.254
5.70777,2.92468,-27.3899,455.157,168.276
5.72935,2.91533,-27.4036,455.161,168.293
5.78244,2.89123,-27.4344,455.172,168.334
5.83995,2.86189,-27.4703,455.184,168.378
5.92293,2.82244,-27.5237,455.198,168.44
5.99262,2.79236,-27.5667,455.212,168.493
6.02788,2.77858,-27.5866,455.22,168.521
6.0374,2.77465,-27.5927,455.221,168.528
6.06088,2.76356,-27.6065,455.226,168.546
6.1435,2.7236,-27.6557,455.242,168.61
6.15187,2.71936,-27.661,455.244,168.617
6.17063,2.71184,-27.6728,455.247,168.631
6.35566,2.63701,-27.7947,455.279,168.766
6.37852,2.62965,-27.8105,455.283,168.783
6.44088,2.61213,-27.8538,455.293,168.826
6.46948,2.60263,-27.8725,455.297,168.848
6.5177,2.58646,-27.9121,455.3,168.875
6.53263,2.58086,-27.9225,455.302,168.885
6.64012,2.5426,-28.0005,455.317,168.958
6.70547,2.52541,-28.0479,455.327,169.002
6.7888,2.50706,-28.1064,455.338,169.06
6.89581,2.48993,-28.171,455.354,169.144
6.89974,2.48949,-28.1736,455.354,169.147
6.90445,2.48899,-28.1771,455.355,169.15
6.98751,2.47657,-28.2247,455.368,169.217
6.98754,2.47657,-28.2247,455.368,169.217
6.99207,2.47602,-28.2269,455.369,169.221
7.00325,2.47433,-28.2329,455.371,169.23
7.00805,2.47346,-28.2357,455.372,169.234
7.10929,2.45711,-28.2997,455.387,169.31
7.10947,2.45708,-28.2998,455.387,169.311
7.1242,2.45492,-28.3099,455.389,169.321
7.19943,2.44541,-28.3644,455.397,169.372
7.34611,2.43761,-28.4528,455.418,169.488
7.38859,2.43921,-28.4817,455.424,169.518
7.44783,2.43928,-28.5145,455.434,169.566
7.49897,2.43924,-28.5467,455.444,169.605
7.50731,2.43883,-28.5522,455.445,169.611
7.55712,2.43462,-28.5811,455.454,169.651
7.58776,2.4324,-28.5993,455.459,169.675
7.59716,2.43183,-28.6056,455.461,169.681
7.73642,2.43364,-28.6965,455.477,169.786
7.74778,2.43412,-28.703,455.479,169.795
7.79361,2.43588,-28.7322,455.484,169.83
7.79985,2.43593,-28.736,455.485,169.835
7.86588,2.43354,-28.7803,455.491,169.883
7.92259,2.43172,-28.8168,455.499,169.926
7.93604,2.43105,-28.8247,455.501,169.937
8.02379,2.42728,-28.8791,455.514,170.004
8.06186,2.42693,-28.9036,455.517,170.033
8.08331,2.42616,-28.9161,455.52,170.05
8.0951,2.42571,-28.923,455.521,170.06
8.11701,2.42473,-28.9383,455.523,170.075
8.17145,2.42197,-28.9723,455.528,170.118
8.18867,2.42014,-28.9838,455.529,170.13
8.24436,2.41366,-29.0195,455.536,170.173
8.30977,2.4061,-29.0605,455.544,170.223
8.32638,2.40414,-29.0706,455.546,170.236
8.39822,2.39713,-29.1154,455.551,170.292
8.41347,2.39597,-29.125,455.553,170.304
8.44694,2.39266,-29.1461,455.555,170.329
8.4739,2.38592,-29.1626,455.559,170.351
8.48041,2.38405,-29.1667,455.56,170.355
8.54376,2.36309,-29.2043,455.569,170.406
8.63502,2.33795,-29.2564,455.58,170.48
8.67042,2.3297,-29.2756,455.584,170.509
8.6808,2.32703,-29.2814,455.585,170.518
8.69571,2.323,-29.2884,455.589,170.531
8.7228,2.31512,-29.3004,455.594,170.554
8.72344,2.31487,-29.3008,455.594,170.555
8.75478,2.30245,-29.3175,455.601,170.58
8.82419,2.27489,-29.351,455.618,170.639
8.92616,2.23737,-29.399,455.645,170.725
8.99023,2.21921,-29.4338,455.652,170.778
9.05743,2.19896,-29.4687,455.662,170.834
9.11653,2.18064,-29.4937,455.678,170.885
