Distance,Diameter
13.4575,1.53806
13.4814,1.54012
13.4917,1.54095
13.5193,1.54218
13.5448,1.54369
13.5547,1.54411
13.5849,1.54642
13.5943,1.54713
13.6377,1.55246
13.6471,1.55361
13.7199,1.56657
13.7317,1.56864
13.7564,1.57313
13.7606,1.57344
13.7621,1.57359
13.7667,1.5739
13.7675,1.57396
13.7909,1.5753
13.7977,1.5756
13.7983,1.57561
13.8192,1.57545
13.8529,1.57565
13.8808,1.57523
13.8852,1.5752
13.9084,1.57538
13.9113,1.57544
13.9345,1.5765
13.9648,1.57883
13.9834,1.58005
14.0144,1.58339
14.0165,1.58361
14.0347,1.58573
14.0458,1.58729
14.0587,1.58927
14.0798,1.59105
14.0838,1.59136
14.0973,1.592
14.1461,1.59469
14.1571,1.59523
14.212,1.59798
14.2329,1.59905
14.262,1.60045
14.2712,1.60077
14.2939,1.59987
14.3428,1.59681
14.4251,1.59844
14.4373,1.5995
14.4387,1.59959
14.4722,1.60236
14.5045,1.60141
14.5488,1.60142
14.5656,1.60159
14.588,1.60148
14.6035,1.6009
14.6081,1.60065
14.6418,1.59799
14.6926,1.59742
14.7148,1.59704
14.7617,1.5985
14.7919,1.6005
14.7986,1.60057
14.8087,1.60048
14.8462,1.60135
14.8463,1.60135
14.8487,1.60137
14.8592,1.6012
14.8806,1.60119
14.9296,1.60235
14.9871,1.60502
14.9921,1.60526
14.9971,1.60539
15.0137,1.60584
15.0301,1.60574
15.0943,1.60489
15.0959,1.60483
15.1553,1.60547
15.1812,1.6052
15.1977,1.60511
15.2083,1.60462
15.2137,1.60422
15.3185,1.60331
15.3203,1.60342
15.3457,1.60459
15.3563,1.605
15.3585,1.60494
15.3867,1.60351
15.4164,1.60158
15.468,1.6001
15.4681,1.6001
15.5054,1.60087
15.5439,1.60307
15.5495,1.60349
15.5825,1.60546
15.585,1.60557
15.5913,1.60579
15.6119,1.60605
15.6429,1.60651
15.7695,1.61068
15.7924,1.61254
15.8215,1.61618
15.8288,1.61681
15.8288,1.61681
15.8327,1.6171
15.8418,1.61764
15.8546,1.618
15.8717,1.61821
15.9136,1.61984
15.9632,1.62206
16.0057,1.62565
16.0106,1.6261
16.0353,1.62602
16.0353,1.62602
16.0474,1.62546
16.0658,1.62452
16.0913,1.62229
16.1519,1.61859
16.1609,1.61796
16.1756,1.61739
16.2159,1.61734
16.2788,1.61956
16.2814,1.61954
16.3039,1.6184
16.3051,1.61831
16.3189,1.61655
16.3502,1.61257
16.4081,1.60733
16.4431,1.60573
16.4869,1.60467
16.5178,1.60367
16.5334,1.60289
16.5731,1.60118
16.5736,1.60118
16.5959,1.60081
16.5979,1.60077
16.6181,1.60088
16.6386,1.60087
16.6626,1.60115
16.664,1.60116
16.6914,1.60131
16.6921,1.60134
16.7219,1.60254
16.722,1.60255
16.7306,1.60309
16.7407,1.60372
16.756,1.60475
16.7815,1.60619
16.7957,1.60714
16.8053,1.60782
16.8273,1.60896
16.8295,1.6091
16.8472,1.61054
16.8546,1.61116
16.8607,1.61139
16.8807,1.61188
16.9192,1.6143
16.9791,1.62248
17,1.62597
17.011,1.62782
17.0342,1.63164
17.0347,1.6317
17.0454,1.63302
17.0921,1.63945
17.0981,1.6403
17.1758,1.65431
17.2012,1.66154
17.2335,1.66894
17.2548,1.67411
17.2657,1.67698
17.2988,1.68634
17.3237,1.69351
17.3755,1.70984
17.4242,1.72578
17.431,1.72791
17.4534,1.73445
17.4602,1.73637
17.4779,1.74237
17.5422,1.76483
17.5977,1.78793
17.6088,1.79253
17.6141,1.79465
17.6589,1.81281
17.6653,1.81512
17.689,1.8231
17.7356,1.83772
17.7585,1.84522
17.78,1.8514
17.7837,1.8525
17.8238,1.86587
17.8282,1.86741
17.8295,1.86782
17.8479,1.87377
17.8492,1.87424
17.896,1.89029
17.8961,1.8903
17.9097,1.89494
17.9615,1.91228
18.0064,1.92689
18.0152,1.92999
18.0519,1.94249
18.0521,1.94255
18.0674,1.9471
18.0721,1.94863
18.1192,1.96357
18.1481,1.97364
18.1585,1.9773
18.1929,1.9891
18.1957,1.99008
18.2461,2.00755
18.2493,2.00863
18.2798,2.0188
18.3229,2.02715
18.4092,2.04917
18.4092,2.04918
18.4134,2.05035
18.4137,2.05043
18.4336,2.05538
18.4336,2.05538
18.4354,2.05575
18.4498,2.05816
18.4759,2.06263
18.4813,2.06345
18.4853,2.06397
18.4904,2.06443
18.5189,2.06574
18.5282,2.06642
18.5369,2.06683
18.5586,2.06772
18.5587,2.06772
18.5807,2.06925
18.6123,2.06911
18.6691,2.06803
18.7233,2.06923
18.7256,2.06923
18.7313,2.06902
18.7823,2.0674
18.7931,2.06685
18.8204,2.06555
18.8931,2.06041
18.938,2.05928
18.9957,2.05649
19.0171,2.05565
19.0365,2.05346
19.082,2.04754
19.0991,2.04532
19.1351,2.03833
19.2296,2.01839
19.2672,2.01043
19.2737,2.00922
19.2856,2.00688
19.2868,2.00664
19.3468,1.99384
19.3653,1.98929
19.4369,1.97178
19.4472,1.96963
19.503,1.95529
19.5603,1.94287
19.5937,1.93663
19.6157,1.9326
19.6575,1.9266
19.6728,1.92399
19.6846,1.92212
19.7361,1.91514
19.8066,1.90045
19.912,1.88072
19.9405,1.8765
20.0065,1.87037
20.1139,1.86245
20.1477,1.86154
20.1972,1.86053
20.2642,1.85486
20.2669,1.85486
20.3168,1.85295
20.3493,1.85201
20.38,1.85082
20.4578,1.84571
20.4888,1.84257
20.5113,1.84023
