"Distance","Diameter","RAS_R","RAS_A","RAS_S"
5.75529,2.41008,8.18195,-22.531,-15.4991
5.79225,2.38831,8.14985,-22.5234,-15.4824
5.82,2.37197,8.12599,-22.5181,-15.4693
5.8551,2.35107,8.09601,-22.5103,-15.4527
5.87807,2.33681,8.07755,-22.5042,-15.4405
5.93948,2.29926,8.02613,-22.4889,-15.4106
5.95366,2.29035,8.01433,-22.4856,-15.4035
6.0191,2.24998,7.95966,-22.4691,-15.3715
6.02251,2.24784,7.95686,-22.4683,-15.3698
6.08965,2.20601,7.90142,-22.4509,-15.3361
6.17439,2.15731,7.83232,-22.4269,-15.2933
6.1746,2.1572,7.83215,-22.4268,-15.2932
6.18271,2.15279,7.82483,-22.4254,-15.29
6.23971,2.12102,7.77743,-22.4105,-15.2621
6.24579,2.11757,7.77236,-22.4088,-15.2592
6.26373,2.10725,7.75741,-22.4041,-15.2505
6.27043,2.10339,7.75177,-22.4024,-15.2473
6.3066,2.08326,7.72174,-22.3922,-15.2299
6.33145,2.07021,7.70069,-22.3854,-15.2186
6.33281,2.06941,7.69957,-22.385,-15.2179
6.36607,2.05023,7.67131,-22.3767,-15.2024
6.40142,2.03087,7.64153,-22.3672,-15.186
6.42188,2.02,7.62441,-22.3612,-15.1765
6.45587,2.00037,7.59774,-22.3508,-15.1582
6.52634,1.9631,7.54223,-22.3278,-15.1214
6.5348,1.95907,7.53565,-22.3249,-15.1169
6.56275,1.94552,7.51122,-22.3183,-15.105
6.56393,1.94494,7.5102,-22.318,-15.1045
6.59857,1.92789,7.48146,-22.3082,-15.0878
6.60977,1.92206,7.47213,-22.3052,-15.0824
6.66454,1.89566,7.42537,-22.2909,-15.0577
6.6726,1.89209,7.41816,-22.289,-15.0547
6.71587,1.87144,7.38382,-22.2743,-15.0328
6.71866,1.87019,7.38147,-22.2735,-15.0316
6.73543,1.86257,7.36778,-22.2678,-15.0237
6.77802,1.84323,7.33264,-22.2546,-15.0036
6.83633,1.81853,7.28247,-22.2395,-14.978
6.88374,1.79807,7.24187,-22.2269,-14.957
6.8971,1.79211,7.23029,-22.224,-14.9511
6.98745,1.75668,7.14957,-22.204,-14.9157
6.99565,1.75405,7.14223,-22.202,-14.9127
7.05181,1.7349,7.09485,-22.186,-14.8871
7.05838,1.7327,7.08929,-22.1839,-14.8843
7.06835,1.72945,7.08004,-22.1818,-14.8812
7.14858,1.70483,7.00575,-22.1679,-14.8543
7.15286,1.70362,7.00179,-22.1672,-14.8528
7.16545,1.70003,6.99007,-22.1657,-14.8485
7.20964,1.68686,6.95007,-22.1573,-14.8317
7.25782,1.67328,6.90645,-22.1482,-14.8134
7.33567,1.65523,6.84291,-22.1271,-14.7736
7.38953,1.64499,6.79627,-22.1143,-14.7499
7.38973,1.64496,6.79611,-22.1143,-14.7498
7.40169,1.6428,6.78634,-22.1112,-14.7437
7.47065,1.62926,6.73881,-22.085,-14.7011
7.49162,1.62632,6.72342,-22.0782,-14.6886
7.50246,1.62386,6.71648,-22.0739,-14.6815
7.55418,1.61377,6.67796,-22.0579,-14.6509
7.55433,1.61374,6.67783,-22.0579,-14.6508
7.71561,1.59989,6.54514,-22.0195,-14.5675
7.73771,1.60091,6.52713,-22.0134,-14.5563
7.75097,1.60099,6.51631,-22.0103,-14.5493
7.76067,1.6007,6.50864,-22.0076,-14.544
7.7787,1.59923,6.49524,-22.0015,-14.5336
7.79571,1.59747,6.48191,-21.9965,-14.5243
7.84809,1.59307,6.44007,-21.9833,-14.4957
7.87867,1.5923,6.41553,-21.9766,-14.4787
7.91151,1.59175,6.38849,-21.9697,-14.4614
7.97,1.59589,6.34001,-21.9562,-14.4316
7.97421,1.59617,6.33644,-21.9554,-14.4295
8.01177,1.59828,6.30446,-21.9475,-14.4115
8.03344,1.59955,6.28603,-21.9422,-14.4013
8.03672,1.59964,6.28326,-21.9415,-14.3997
8.04356,1.59975,6.27768,-21.9398,-14.3962
8.05886,1.59934,6.26516,-21.9367,-14.388
8.10378,1.59924,6.22844,-21.9265,-14.3641
8.13011,1.6001,6.20532,-21.9227,-14.3522
8.13553,1.60037,6.20044,-21.9219,-14.3499
8.15225,1.6012,6.18625,-21.9188,-14.3417
8.15234,1.60121,6.18617,-21.9188,-14.3416
8.15779,1.60147,6.18153,-21.9177,-14.339
8.15885,1.60158,6.18063,-21.9175,-14.3384
8.19569,1.60538,6.14953,-21.91,-14.3202
8.21859,1.609,6.13036,-21.905,-14.3087
8.23291,1.61119,6.11951,-21.901,-14.3002
8.24221,1.61267,6.11294,-21.8982,-14.2943
8.26808,1.61672,6.09483,-21.891,-14.2773
8.30761,1.62229,6.06618,-21.8788,-14.2529
8.30829,1.62237,6.06562,-21.8786,-14.2526
8.34684,1.62633,6.03493,-21.8705,-14.2307
8.35159,1.62687,6.03141,-21.8692,-14.2278
8.38939,1.62991,6.00259,-21.8604,-14.205
8.39298,1.63022,5.99975,-21.8596,-14.2029
8.3986,1.63067,5.99509,-21.8584,-14.2
8.41313,1.63148,5.98282,-21.8555,-14.1928
8.47564,1.63917,5.93025,-21.8424,-14.1616
8.50542,1.64469,5.90517,-21.8354,-14.1472
8.52386,1.648,5.8889,-21.832,-14.1392
8.54356,1.65135,5.87171,-21.8278,-14.1305
8.5458,1.65167,5.86972,-21.8274,-14.1295
8.56303,1.65348,5.85553,-21.8243,-14.1203
8.59532,1.65607,5.82881,-21.8181,-14.1033
8.60225,1.65671,5.82307,-21.8166,-14.0997
8.63498,1.65864,5.79692,-21.8106,-14.0809
8.68373,1.66335,5.7582,-21.8003,-14.0532
8.72542,1.66905,5.72481,-21.7901,-14.0304
8.73746,1.671,5.71504,-21.787,-14.0241
8.74865,1.6725,5.70544,-21.7845,-14.0189
8.75358,1.67325,5.70122,-21.7834,-14.0166
8.76707,1.67534,5.6894,-21.7804,-14.0108
8.76759,1.6754,5.68896,-21.7803,-14.0105
8.77189,1.67573,5.68532,-21.7794,-14.0085
8.7766,1.67601,5.68139,-21.7783,-14.0061
8.78957,1.67653,5.67057,-21.7755,-13.9995
8.83904,1.6794,5.62896,-21.7667,-13.9743
8.87454,1.68329,5.59816,-21.76,-13.9579
8.89189,1.68558,5.58308,-21.7564,-13.9501
8.91856,1.68897,5.56028,-21.7499,-13.9379
8.93312,1.69034,5.54777,-21.7466,-13.9313
8.96395,1.69333,5.52221,-21.7385,-13.916
8.96917,1.69377,5.51789,-21.7373,-13.9134
9.01619,1.69649,5.47978,-21.7274,-13.8877
9.02717,1.69714,5.47088,-21.7254,-13.8815
9.02857,1.69721,5.46978,-21.7251,-13.8807
9.05526,1.69839,5.44862,-21.7195,-13.8655
9.10461,1.69431,5.40875,-21.707,-13.8392
9.16345,1.69138,5.35983,-21.6917,-13.8103
9.16931,1.69115,5.35484,-21.6902,-13.8076
9.22624,1.69126,5.30634,-21.6782,-13.7803
9.22755,1.69121,5.30524,-21.6779,-13.7797
9.28916,1.68832,5.25384,-21.663,-13.7492
9.318,1.68584,5.23005,-21.6548,-13.735
9.38224,1.68374,5.17811,-21.6364,-13.7021
9.39249,1.6841,5.16955,-21.6341,-13.6969
9.3973,1.68406,5.16556,-21.633,-13.6945
9.43517,1.68336,5.13455,-21.6234,-13.6749
9.45651,1.6829,5.11736,-21.6175,-13.6637
9.45652,1.6829,5.11736,-21.6175,-13.6637
9.45665,1.6829,5.11726,-21.6175,-13.6637
9.50485,1.68089,5.07862,-21.6041,-13.6381
9.519,1.68051,5.06739,-21.6007,-13.6302
9.57293,1.67896,5.02346,-21.5898,-13.6009
9.5992,1.67859,5.00169,-21.5846,-13.5871
9.61252,1.67868,4.99044,-21.5819,-13.5805
9.64968,1.67811,4.95905,-21.5762,-13.5615
9.65038,1.67807,4.95844,-21.576,-13.5612
9.70238,1.67591,4.91349,-21.5653,-13.5373
9.78064,1.6634,4.84893,-21.5477,-13.4968
9.84917,1.65821,4.78963,-21.5345,-13.465
9.86321,1.65752,4.77814,-21.5308,-13.4579
9.87927,1.65647,4.7652,-21.5266,-13.4494
9.89501,1.65576,4.75261,-21.5223,-13.4409
